date,role,shift_type,hours_worked,hourly_rate,total_pay,staff_id
2025-06-26,Cocinero,Intermedio,8,4500,36000,COC-625
2025-06-26,Cocinero,Apertura,8,4500,36000,COC-849
2025-06-26,Bartender,Apertura,8,4000,32000,BAR-228
2025-06-26,Bartender,Cierre,8,4000,32000,BAR-506
2025-06-26,Bartender,Apertura,8,4000,32000,BAR-842
2025-06-26,Admin,Full,9,6000,54000,ADM-001
2025-06-27,Garzon,Apertura,8,3500,28000,GAR-637
2025-06-27,Garzon,Apertura,8,3500,28000,GAR-680
2025-06-27,Garzon,Apertura,8,3500,28000,GAR-934
2025-06-27,Garzon,Cierre,8,3500,28000,GAR-651
2025-06-27,Cocinero,Intermedio,8,4500,36000,COC-290
2025-06-27,Cocinero,Cierre,8,4500,36000,COC-596
2025-06-27,Cocinero,Cierre,8,4500,36000,COC-250
2025-06-27,Bartender,Apertura,8,4000,32000,BAR-827
2025-06-27,Bartender,Intermedio,8,4000,32000,BAR-231
2025-06-27,Admin,Full,9,6000,54000,ADM-001
2025-06-28,Garzon,Cierre,8,3500,28000,GAR-493
2025-06-28,Garzon,Apertura,8,3500,28000,GAR-432
2025-06-28,Garzon,Apertura,8,3500,28000,GAR-782
2025-06-28,Garzon,Cierre,8,3500,28000,GAR-838
2025-06-28,Cocinero,Intermedio,8,4500,36000,COC-165
2025-06-28,Cocinero,Cierre,8,4500,36000,COC-555
2025-06-28,Cocinero,Intermedio,8,4500,36000,COC-986
2025-06-28,Bartender,Cierre,8,4000,32000,BAR-948
2025-06-28,Bartender,Apertura,8,4000,32000,BAR-933
2025-06-28,Admin,Full,9,6000,54000,ADM-001
2025-06-29,Garzon,Intermedio,8,3500,28000,GAR-450
2025-06-29,Garzon,Apertura,8,3500,28000,GAR-572
2025-06-29,Garzon,Intermedio,8,3500,28000,GAR-185
2025-06-29,Cocinero,Apertura,8,4500,36000,COC-469
2025-06-29,Cocinero,Intermedio,8,4500,36000,COC-951
2025-06-29,Bartender,Cierre,8,4000,32000,BAR-471
2025-06-29,Admin,Full,9,6000,54000,ADM-001
2025-06-30,Garzon,Apertura,8,3500,28000,GAR-166
2025-06-30,Garzon,Cierre,8,3500,28000,GAR-628
2025-06-30,Garzon,Cierre,8,3500,28000,GAR-440
2025-06-30,Cocinero,Cierre,8,4500,36000,COC-815
2025-06-30,Cocinero,Intermedio,8,4500,36000,COC-212
2025-06-30,Bartender,Cierre,8,4000,32000,BAR-297
2025-06-30,Admin,Full,9,6000,54000,ADM-001
2025-07-01,Garzon,Intermedio,8,3500,28000,GAR-624
2025-07-01,Garzon,Apertura,8,3500,28000,GAR-259
2025-07-01,Cocinero,Cierre,8,4500,36000,COC-475
2025-07-01,Cocinero,Cierre,8,4500,36000,COC-289
2025-07-01,Bartender,Cierre,8,4000,32000,BAR-971
2025-07-01,Admin,Full,9,6000,54000,ADM-001
2025-07-02,Garzon,Intermedio,8,3500,28000,GAR-768
2025-07-02,Garzon,Apertura,8,3500,28000,GAR-969
2025-07-02,Garzon,Intermedio,8,3500,28000,GAR-439
2025-07-02,Cocinero,Apertura,8,4500,36000,COC-562
2025-07-02,Cocinero,Cierre,8,4500,36000,COC-554
2025-07-02,Bartender,Cierre,8,4000,32000,BAR-646
2025-07-02,Admin,Full,9,6000,54000,ADM-001
2025-07-03,Garzon,Cierre,8,3500,28000,GAR-510
2025-07-03,Garzon,Intermedio,8,3500,28000,GAR-315
2025-07-03,Garzon,Cierre,8,3500,28000,GAR-252
2025-07-03,Garzon,Intermedio,8,3500,28000,GAR-263
2025-07-03,Garzon,Apertura,8,3500,28000,GAR-729
2025-07-03,Garzon,Cierre,8,3500,28000,GAR-825
2025-07-03,Garzon,Cierre,8,3500,28000,GAR-459
2025-07-03,Garzon,Apertura,8,3500,28000,GAR-198
2025-07-03,Cocinero,Apertura,8,4500,36000,COC-900
2025-07-03,Cocinero,Apertura,8,4500,36000,COC-160
2025-07-03,Cocinero,Cierre,8,4500,36000,COC-922
2025-07-03,Cocinero,Cierre,8,4500,36000,COC-400
2025-07-03,Cocinero,Cierre,8,4500,36000,COC-263
2025-07-03,Cocinero,Apertura,8,4500,36000,COC-605
2025-07-03,Bartender,Intermedio,8,4000,32000,BAR-394
2025-07-03,Bartender,Apertura,8,4000,32000,BAR-278
2025-07-03,Bartender,Cierre,8,4000,32000,BAR-792
2025-07-03,Bartender,Intermedio,8,4000,32000,BAR-211
2025-07-03,Admin,Full,9,6000,54000,ADM-001
2025-07-04,Garzon,Cierre,8,3500,28000,GAR-974
2025-07-04,Garzon,Cierre,8,3500,28000,GAR-358
2025-07-04,Garzon,Cierre,8,3500,28000,GAR-131
2025-07-04,Garzon,Intermedio,8,3500,28000,GAR-979
2025-07-04,Cocinero,Apertura,8,4500,36000,COC-952
2025-07-04,Cocinero,Cierre,8,4500,36000,COC-785
2025-07-04,Cocinero,Apertura,8,4500,36000,COC-655
2025-07-04,Bartender,Cierre,8,4000,32000,BAR-495
2025-07-04,Bartender,Apertura,8,4000,32000,BAR-146
2025-07-04,Admin,Full,9,6000,54000,ADM-001
2025-07-05,Garzon,Apertura,8,3500,28000,GAR-845
2025-07-05,Garzon,Cierre,8,3500,28000,GAR-610
2025-07-05,Garzon,Apertura,8,3500,28000,GAR-924
2025-07-05,Cocinero,Intermedio,8,4500,36000,COC-849
2025-07-05,Cocinero,Apertura,8,4500,36000,COC-130
2025-07-05,Bartender,Intermedio,8,4000,32000,BAR-900
2025-07-05,Admin,Full,9,6000,54000,ADM-001
2025-07-06,Garzon,Cierre,8,3500,28000,GAR-660
2025-07-06,Garzon,Intermedio,8,3500,28000,GAR-836
2025-07-06,Cocinero,Cierre,8,4500,36000,COC-443
2025-07-06,Cocinero,Intermedio,8,4500,36000,COC-449
2025-07-06,Bartender,Apertura,8,4000,32000,BAR-266
2025-07-06,Admin,Full,9,6000,54000,ADM-001
2025-07-07,Garzon,Cierre,8,3500,28000,GAR-874
2025-07-07,Garzon,Apertura,8,3500,28000,GAR-247
2025-07-07,Garzon,Cierre,8,3500,28000,GAR-975
2025-07-07,Cocinero,Cierre,8,4500,36000,COC-942
2025-07-07,Cocinero,Cierre,8,4500,36000,COC-102
2025-07-07,Bartender,Cierre,8,4000,32000,BAR-419
2025-07-07,Admin,Full,9,6000,54000,ADM-001
2025-07-08,Garzon,Apertura,8,3500,28000,GAR-862
2025-07-08,Garzon,Apertura,8,3500,28000,GAR-468
2025-07-08,Garzon,Cierre,8,3500,28000,GAR-825
2025-07-08,Garzon,Cierre,8,3500,28000,GAR-763
2025-07-08,Garzon,Cierre,8,3500,28000,GAR-400
2025-07-08,Garzon,Intermedio,8,3500,28000,GAR-117
2025-07-08,Cocinero,Cierre,8,4500,36000,COC-272
2025-07-08,Cocinero,Cierre,8,4500,36000,COC-952
2025-07-08,Cocinero,Apertura,8,4500,36000,COC-415
2025-07-08,Cocinero,Cierre,8,4500,36000,COC-980
2025-07-08,Bartender,Intermedio,8,4000,32000,BAR-469
2025-07-08,Bartender,Intermedio,8,4000,32000,BAR-108
2025-07-08,Bartender,Intermedio,8,4000,32000,BAR-338
2025-07-08,Admin,Full,9,6000,54000,ADM-001
2025-07-09,Garzon,Cierre,8,3500,28000,GAR-666
2025-07-09,Garzon,Intermedio,8,3500,28000,GAR-178
2025-07-09,Cocinero,Apertura,8,4500,36000,COC-126
2025-07-09,Cocinero,Apertura,8,4500,36000,COC-389
2025-07-09,Bartender,Apertura,8,4000,32000,BAR-197
2025-07-09,Admin,Full,9,6000,54000,ADM-001
2025-07-10,Garzon,Apertura,8,3500,28000,GAR-154
2025-07-10,Garzon,Cierre,8,3500,28000,GAR-289
2025-07-10,Garzon,Apertura,8,3500,28000,GAR-477
2025-07-10,Garzon,Cierre,8,3500,28000,GAR-931
2025-07-10,Garzon,Cierre,8,3500,28000,GAR-886
2025-07-10,Garzon,Cierre,8,3500,28000,GAR-900
2025-07-10,Cocinero,Apertura,8,4500,36000,COC-417
2025-07-10,Cocinero,Intermedio,8,4500,36000,COC-967
2025-07-10,Cocinero,Intermedio,8,4500,36000,COC-482
2025-07-10,Cocinero,Cierre,8,4500,36000,COC-429
2025-07-10,Bartender,Intermedio,8,4000,32000,BAR-789
2025-07-10,Bartender,Cierre,8,4000,32000,BAR-426
2025-07-10,Bartender,Apertura,8,4000,32000,BAR-304
2025-07-10,Admin,Full,9,6000,54000,ADM-001
2025-07-11,Garzon,Cierre,8,3500,28000,GAR-229
2025-07-11,Garzon,Intermedio,8,3500,28000,GAR-410
2025-07-11,Garzon,Cierre,8,3500,28000,GAR-459
2025-07-11,Garzon,Intermedio,8,3500,28000,GAR-669
2025-07-11,Garzon,Cierre,8,3500,28000,GAR-267
2025-07-11,Garzon,Intermedio,8,3500,28000,GAR-603
2025-07-11,Cocinero,Apertura,8,4500,36000,COC-583
2025-07-11,Cocinero,Intermedio,8,4500,36000,COC-882
2025-07-11,Cocinero,Intermedio,8,4500,36000,COC-700
2025-07-11,Cocinero,Intermedio,8,4500,36000,COC-712
2025-07-11,Bartender,Apertura,8,4000,32000,BAR-439
2025-07-11,Bartender,Cierre,8,4000,32000,BAR-309
2025-07-11,Bartender,Apertura,8,4000,32000,BAR-105
2025-07-11,Admin,Full,9,6000,54000,ADM-001
2025-07-12,Garzon,Apertura,8,3500,28000,GAR-583
2025-07-12,Garzon,Cierre,8,3500,28000,GAR-558
2025-07-12,Garzon,Cierre,8,3500,28000,GAR-417
2025-07-12,Garzon,Intermedio,8,3500,28000,GAR-734
2025-07-12,Cocinero,Cierre,8,4500,36000,COC-401
2025-07-12,Cocinero,Intermedio,8,4500,36000,COC-813
2025-07-12,Bartender,Intermedio,8,4000,32000,BAR-340
2025-07-12,Bartender,Apertura,8,4000,32000,BAR-825
2025-07-12,Admin,Full,9,6000,54000,ADM-001
2025-07-13,Garzon,Apertura,8,3500,28000,GAR-868
2025-07-13,Garzon,Cierre,8,3500,28000,GAR-396
2025-07-13,Cocinero,Intermedio,8,4500,36000,COC-604
2025-07-13,Cocinero,Apertura,8,4500,36000,COC-958
2025-07-13,Bartender,Apertura,8,4000,32000,BAR-139
2025-07-13,Admin,Full,9,6000,54000,ADM-001
2025-07-14,Garzon,Apertura,8,3500,28000,GAR-508
2025-07-14,Garzon,Apertura,8,3500,28000,GAR-945
2025-07-14,Garzon,Cierre,8,3500,28000,GAR-692
2025-07-14,Cocinero,Apertura,8,4500,36000,COC-220
2025-07-14,Cocinero,Cierre,8,4500,36000,COC-433
2025-07-14,Bartender,Cierre,8,4000,32000,BAR-768
2025-07-14,Admin,Full,9,6000,54000,ADM-001
2025-07-15,Garzon,Cierre,8,3500,28000,GAR-273
2025-07-15,Garzon,Apertura,8,3500,28000,GAR-286
2025-07-15,Garzon,Cierre,8,3500,28000,GAR-400
2025-07-15,Garzon,Cierre,8,3500,28000,GAR-898
2025-07-15,Cocinero,Cierre,8,4500,36000,COC-758
2025-07-15,Cocinero,Intermedio,8,4500,36000,COC-448
2025-07-15,Cocinero,Apertura,8,4500,36000,COC-157
2025-07-15,Bartender,Cierre,8,4000,32000,BAR-258
2025-07-15,Bartender,Cierre,8,4000,32000,BAR-650
2025-07-15,Admin,Full,9,6000,54000,ADM-001
2025-07-16,Garzon,Intermedio,8,3500,28000,GAR-595
2025-07-16,Garzon,Cierre,8,3500,28000,GAR-273
2025-07-16,Garzon,Cierre,8,3500,28000,GAR-703
2025-07-16,Cocinero,Apertura,8,4500,36000,COC-861
2025-07-16,Cocinero,Cierre,8,4500,36000,COC-253
2025-07-16,Bartender,Apertura,8,4000,32000,BAR-798
2025-07-16,Admin,Full,9,6000,54000,ADM-001
2025-07-17,Garzon,Cierre,8,3500,28000,GAR-703
2025-07-17,Garzon,Intermedio,8,3500,28000,GAR-821
2025-07-17,Garzon,Cierre,8,3500,28000,GAR-766
2025-07-17,Garzon,Intermedio,8,3500,28000,GAR-246
2025-07-17,Garzon,Apertura,8,3500,28000,GAR-962
2025-07-17,Garzon,Apertura,8,3500,28000,GAR-684
2025-07-17,Garzon,Cierre,8,3500,28000,GAR-700
2025-07-17,Cocinero,Apertura,8,4500,36000,COC-748
2025-07-17,Cocinero,Intermedio,8,4500,36000,COC-424
2025-07-17,Cocinero,Cierre,8,4500,36000,COC-521
2025-07-17,Cocinero,Intermedio,8,4500,36000,COC-474
2025-07-17,Cocinero,Cierre,8,4500,36000,COC-571
2025-07-17,Bartender,Intermedio,8,4000,32000,BAR-824
2025-07-17,Bartender,Cierre,8,4000,32000,BAR-467
2025-07-17,Bartender,Apertura,8,4000,32000,BAR-916
2025-07-17,Admin,Full,9,6000,54000,ADM-001
2025-07-18,Garzon,Apertura,8,3500,28000,GAR-129
2025-07-18,Garzon,Apertura,8,3500,28000,GAR-468
2025-07-18,Garzon,Intermedio,8,3500,28000,GAR-894
2025-07-18,Garzon,Intermedio,8,3500,28000,GAR-602
2025-07-18,Cocinero,Apertura,8,4500,36000,COC-722
2025-07-18,Cocinero,Apertura,8,4500,36000,COC-941
2025-07-18,Cocinero,Cierre,8,4500,36000,COC-540
2025-07-18,Bartender,Cierre,8,4000,32000,BAR-855
2025-07-18,Bartender,Apertura,8,4000,32000,BAR-723
2025-07-18,Admin,Full,9,6000,54000,ADM-001
2025-07-19,Garzon,Apertura,8,3500,28000,GAR-941
2025-07-19,Garzon,Intermedio,8,3500,28000,GAR-885
2025-07-19,Garzon,Cierre,8,3500,28000,GAR-329
2025-07-19,Garzon,Apertura,8,3500,28000,GAR-343
2025-07-19,Cocinero,Cierre,8,4500,36000,COC-780
2025-07-19,Cocinero,Cierre,8,4500,36000,COC-361
2025-07-19,Cocinero,Intermedio,8,4500,36000,COC-968
2025-07-19,Bartender,Cierre,8,4000,32000,BAR-899
2025-07-19,Bartender,Apertura,8,4000,32000,BAR-320
2025-07-19,Admin,Full,9,6000,54000,ADM-001
2025-07-20,Garzon,Cierre,8,3500,28000,GAR-554
2025-07-20,Garzon,Cierre,8,3500,28000,GAR-230
2025-07-20,Garzon,Apertura,8,3500,28000,GAR-935
2025-07-20,Garzon,Intermedio,8,3500,28000,GAR-877
2025-07-20,Cocinero,Apertura,8,4500,36000,COC-719
2025-07-20,Cocinero,Apertura,8,4500,36000,COC-540
2025-07-20,Bartender,Apertura,8,4000,32000,BAR-106
2025-07-20,Bartender,Apertura,8,4000,32000,BAR-854
2025-07-20,Admin,Full,9,6000,54000,ADM-001
2025-07-21,Garzon,Cierre,8,3500,28000,GAR-115
2025-07-21,Garzon,Cierre,8,3500,28000,GAR-893
2025-07-21,Garzon,Intermedio,8,3500,28000,GAR-833
2025-07-21,Cocinero,Cierre,8,4500,36000,COC-439
2025-07-21,Cocinero,Cierre,8,4500,36000,COC-142
2025-07-21,Bartender,Cierre,8,4000,32000,BAR-590
2025-07-21,Admin,Full,9,6000,54000,ADM-001
2025-07-22,Garzon,Cierre,8,3500,28000,GAR-714
2025-07-22,Garzon,Intermedio,8,3500,28000,GAR-671
2025-07-22,Garzon,Cierre,8,3500,28000,GAR-257
2025-07-22,Cocinero,Apertura,8,4500,36000,COC-830
2025-07-22,Cocinero,Cierre,8,4500,36000,COC-280
2025-07-22,Bartender,Apertura,8,4000,32000,BAR-153
2025-07-22,Admin,Full,9,6000,54000,ADM-001
2025-07-23,Garzon,Cierre,8,3500,28000,GAR-929
2025-07-23,Garzon,Cierre,8,3500,28000,GAR-820
2025-07-23,Cocinero,Cierre,8,4500,36000,COC-106
2025-07-23,Cocinero,Cierre,8,4500,36000,COC-899
2025-07-23,Bartender,Cierre,8,4000,32000,BAR-612
2025-07-23,Admin,Full,9,6000,54000,ADM-001
2025-07-24,Garzon,Cierre,8,3500,28000,GAR-593
2025-07-24,Garzon,Apertura,8,3500,28000,GAR-493
2025-07-24,Garzon,Cierre,8,3500,28000,GAR-524
2025-07-24,Garzon,Cierre,8,3500,28000,GAR-950
2025-07-24,Garzon,Cierre,8,3500,28000,GAR-439
2025-07-24,Garzon,Apertura,8,3500,28000,GAR-483
2025-07-24,Garzon,Cierre,8,3500,28000,GAR-890
2025-07-24,Cocinero,Cierre,8,4500,36000,COC-698
2025-07-24,Cocinero,Cierre,8,4500,36000,COC-232
2025-07-24,Cocinero,Apertura,8,4500,36000,COC-282
2025-07-24,Cocinero,Intermedio,8,4500,36000,COC-463
2025-07-24,Cocinero,Cierre,8,4500,36000,COC-739
2025-07-24,Bartender,Cierre,8,4000,32000,BAR-723
2025-07-24,Bartender,Cierre,8,4000,32000,BAR-236
2025-07-24,Bartender,Cierre,8,4000,32000,BAR-599
2025-07-24,Admin,Full,9,6000,54000,ADM-001
2025-07-25,Garzon,Intermedio,8,3500,28000,GAR-467
2025-07-25,Garzon,Cierre,8,3500,28000,GAR-365
2025-07-25,Garzon,Apertura,8,3500,28000,GAR-103
2025-07-25,Garzon,Cierre,8,3500,28000,GAR-887
2025-07-25,Cocinero,Cierre,8,4500,36000,COC-811
2025-07-25,Cocinero,Cierre,8,4500,36000,COC-925
2025-07-25,Cocinero,Cierre,8,4500,36000,COC-384
2025-07-25,Bartender,Cierre,8,4000,32000,BAR-933
2025-07-25,Bartender,Cierre,8,4000,32000,BAR-664
2025-07-25,Admin,Full,9,6000,54000,ADM-001
2025-07-26,Garzon,Apertura,8,3500,28000,GAR-562
2025-07-26,Garzon,Cierre,8,3500,28000,GAR-920
2025-07-26,Garzon,Apertura,8,3500,28000,GAR-482
2025-07-26,Garzon,Intermedio,8,3500,28000,GAR-760
2025-07-26,Cocinero,Intermedio,8,4500,36000,COC-877
2025-07-26,Cocinero,Cierre,8,4500,36000,COC-557
2025-07-26,Cocinero,Intermedio,8,4500,36000,COC-341
2025-07-26,Bartender,Cierre,8,4000,32000,BAR-446
2025-07-26,Bartender,Cierre,8,4000,32000,BAR-950
2025-07-26,Admin,Full,9,6000,54000,ADM-001
2025-07-27,Garzon,Apertura,8,3500,28000,GAR-240
2025-07-27,Garzon,Intermedio,8,3500,28000,GAR-987
2025-07-27,Garzon,Cierre,8,3500,28000,GAR-209
2025-07-27,Cocinero,Apertura,8,4500,36000,COC-513
2025-07-27,Cocinero,Cierre,8,4500,36000,COC-704
2025-07-27,Bartender,Intermedio,8,4000,32000,BAR-556
2025-07-27,Admin,Full,9,6000,54000,ADM-001
2025-07-28,Garzon,Apertura,8,3500,28000,GAR-190
2025-07-28,Garzon,Apertura,8,3500,28000,GAR-326
2025-07-28,Garzon,Cierre,8,3500,28000,GAR-376
2025-07-28,Cocinero,Cierre,8,4500,36000,COC-262
2025-07-28,Cocinero,Cierre,8,4500,36000,COC-996
2025-07-28,Bartender,Intermedio,8,4000,32000,BAR-650
2025-07-28,Admin,Full,9,6000,54000,ADM-001
2025-07-29,Garzon,Cierre,8,3500,28000,GAR-444
2025-07-29,Garzon,Cierre,8,3500,28000,GAR-363
2025-07-29,Garzon,Intermedio,8,3500,28000,GAR-196
2025-07-29,Cocinero,Cierre,8,4500,36000,COC-608
2025-07-29,Cocinero,Apertura,8,4500,36000,COC-410
2025-07-29,Bartender,Cierre,8,4000,32000,BAR-783
2025-07-29,Admin,Full,9,6000,54000,ADM-001
2025-07-30,Garzon,Apertura,8,3500,28000,GAR-540
2025-07-30,Garzon,Cierre,8,3500,28000,GAR-805
2025-07-30,Garzon,Cierre,8,3500,28000,GAR-387
2025-07-30,Cocinero,Apertura,8,4500,36000,COC-639
2025-07-30,Cocinero,Apertura,8,4500,36000,COC-196
2025-07-30,Bartender,Cierre,8,4000,32000,BAR-382
2025-07-30,Admin,Full,9,6000,54000,ADM-001
2025-07-31,Garzon,Apertura,8,3500,28000,GAR-958
2025-07-31,Garzon,Cierre,8,3500,28000,GAR-250
2025-07-31,Garzon,Apertura,8,3500,28000,GAR-477
2025-07-31,Garzon,Apertura,8,3500,28000,GAR-236
2025-07-31,Garzon,Apertura,8,3500,28000,GAR-384
2025-07-31,Garzon,Intermedio,8,3500,28000,GAR-936
2025-07-31,Garzon,Cierre,8,3500,28000,GAR-168
2025-07-31,Cocinero,Cierre,8,4500,36000,COC-457
2025-07-31,Cocinero,Apertura,8,4500,36000,COC-262
2025-07-31,Cocinero,Cierre,8,4500,36000,COC-244
2025-07-31,Cocinero,Cierre,8,4500,36000,COC-410
2025-07-31,Cocinero,Cierre,8,4500,36000,COC-549
2025-07-31,Bartender,Cierre,8,4000,32000,BAR-361
2025-07-31,Bartender,Cierre,8,4000,32000,BAR-687
2025-07-31,Bartender,Intermedio,8,4000,32000,BAR-113
2025-07-31,Admin,Full,9,6000,54000,ADM-001
2025-08-01,Garzon,Apertura,8,3500,28000,GAR-430
2025-08-01,Garzon,Apertura,8,3500,28000,GAR-542
2025-08-01,Garzon,Cierre,8,3500,28000,GAR-867
2025-08-01,Garzon,Cierre,8,3500,28000,GAR-188
2025-08-01,Cocinero,Apertura,8,4500,36000,COC-746
2025-08-01,Cocinero,Apertura,8,4500,36000,COC-160
2025-08-01,Cocinero,Cierre,8,4500,36000,COC-470
2025-08-01,Bartender,Cierre,8,4000,32000,BAR-355
2025-08-01,Bartender,Apertura,8,4000,32000,BAR-799
2025-08-01,Admin,Full,9,6000,54000,ADM-001
2025-08-02,Garzon,Cierre,8,3500,28000,GAR-756
2025-08-02,Garzon,Cierre,8,3500,28000,GAR-209
2025-08-02,Garzon,Cierre,8,3500,28000,GAR-433
2025-08-02,Garzon,Cierre,8,3500,28000,GAR-617
2025-08-02,Cocinero,Apertura,8,4500,36000,COC-915
2025-08-02,Cocinero,Apertura,8,4500,36000,COC-110
2025-08-02,Cocinero,Cierre,8,4500,36000,COC-735
2025-08-02,Bartender,Cierre,8,4000,32000,BAR-774
2025-08-02,Bartender,Apertura,8,4000,32000,BAR-736
2025-08-02,Admin,Full,9,6000,54000,ADM-001
2025-08-03,Garzon,Cierre,8,3500,28000,GAR-874
2025-08-03,Garzon,Apertura,8,3500,28000,GAR-233
2025-08-03,Cocinero,Cierre,8,4500,36000,COC-830
2025-08-03,Cocinero,Cierre,8,4500,36000,COC-900
2025-08-03,Bartender,Cierre,8,4000,32000,BAR-607
2025-08-03,Admin,Full,9,6000,54000,ADM-001
2025-08-04,Garzon,Apertura,8,3500,28000,GAR-131
2025-08-04,Garzon,Cierre,8,3500,28000,GAR-209
2025-08-04,Garzon,Cierre,8,3500,28000,GAR-367
2025-08-04,Cocinero,Apertura,8,4500,36000,COC-267
2025-08-04,Cocinero,Apertura,8,4500,36000,COC-501
2025-08-04,Bartender,Cierre,8,4000,32000,BAR-363
2025-08-04,Admin,Full,9,6000,54000,ADM-001
2025-08-05,Garzon,Cierre,8,3500,28000,GAR-782
2025-08-05,Garzon,Cierre,8,3500,28000,GAR-125
2025-08-05,Cocinero,Cierre,8,4500,36000,COC-173
2025-08-05,Cocinero,Cierre,8,4500,36000,COC-444
2025-08-05,Bartender,Cierre,8,4000,32000,BAR-214
2025-08-05,Admin,Full,9,6000,54000,ADM-001
2025-08-06,Garzon,Cierre,8,3500,28000,GAR-912
2025-08-06,Garzon,Intermedio,8,3500,28000,GAR-876
2025-08-06,Cocinero,Cierre,8,4500,36000,COC-601
2025-08-06,Cocinero,Cierre,8,4500,36000,COC-707
2025-08-06,Bartender,Apertura,8,4000,32000,BAR-196
2025-08-06,Admin,Full,9,6000,54000,ADM-001
2025-08-07,Garzon,Cierre,8,3500,28000,GAR-559
2025-08-07,Garzon,Intermedio,8,3500,28000,GAR-863
2025-08-07,Garzon,Cierre,8,3500,28000,GAR-745
2025-08-07,Garzon,Cierre,8,3500,28000,GAR-297
2025-08-07,Garzon,Apertura,8,3500,28000,GAR-885
2025-08-07,Garzon,Apertura,8,3500,28000,GAR-669
2025-08-07,Garzon,Cierre,8,3500,28000,GAR-881
2025-08-07,Cocinero,Cierre,8,4500,36000,COC-536
2025-08-07,Cocinero,Apertura,8,4500,36000,COC-465
2025-08-07,Cocinero,Intermedio,8,4500,36000,COC-306
2025-08-07,Cocinero,Intermedio,8,4500,36000,COC-495
2025-08-07,Cocinero,Apertura,8,4500,36000,COC-467
2025-08-07,Bartender,Cierre,8,4000,32000,BAR-120
2025-08-07,Bartender,Apertura,8,4000,32000,BAR-283
2025-08-07,Bartender,Cierre,8,4000,32000,BAR-847
2025-08-07,Admin,Full,9,6000,54000,ADM-001
2025-08-08,Garzon,Apertura,8,3500,28000,GAR-677
2025-08-08,Garzon,Apertura,8,3500,28000,GAR-719
2025-08-08,Garzon,Apertura,8,3500,28000,GAR-712
2025-08-08,Cocinero,Cierre,8,4500,36000,COC-897
2025-08-08,Cocinero,Apertura,8,4500,36000,COC-687
2025-08-08,Bartender,Intermedio,8,4000,32000,BAR-167
2025-08-08,Admin,Full,9,6000,54000,ADM-001
2025-08-09,Garzon,Cierre,8,3500,28000,GAR-260
2025-08-09,Garzon,Cierre,8,3500,28000,GAR-879
2025-08-09,Garzon,Cierre,8,3500,28000,GAR-699
2025-08-09,Garzon,Cierre,8,3500,28000,GAR-835
2025-08-09,Cocinero,Intermedio,8,4500,36000,COC-789
2025-08-09,Cocinero,Cierre,8,4500,36000,COC-323
2025-08-09,Cocinero,Cierre,8,4500,36000,COC-227
2025-08-09,Bartender,Apertura,8,4000,32000,BAR-431
2025-08-09,Bartender,Apertura,8,4000,32000,BAR-424
2025-08-09,Admin,Full,9,6000,54000,ADM-001
2025-08-10,Garzon,Cierre,8,3500,28000,GAR-543
2025-08-10,Garzon,Cierre,8,3500,28000,GAR-141
2025-08-10,Garzon,Cierre,8,3500,28000,GAR-585
2025-08-10,Cocinero,Cierre,8,4500,36000,COC-246
2025-08-10,Cocinero,Intermedio,8,4500,36000,COC-595
2025-08-10,Bartender,Intermedio,8,4000,32000,BAR-945
2025-08-10,Admin,Full,9,6000,54000,ADM-001
2025-08-11,Garzon,Cierre,8,3500,28000,GAR-806
2025-08-11,Garzon,Cierre,8,3500,28000,GAR-284
2025-08-11,Cocinero,Apertura,8,4500,36000,COC-227
2025-08-11,Cocinero,Cierre,8,4500,36000,COC-359
2025-08-11,Bartender,Intermedio,8,4000,32000,BAR-233
2025-08-11,Admin,Full,9,6000,54000,ADM-001
2025-08-12,Garzon,Cierre,8,3500,28000,GAR-272
2025-08-12,Garzon,Apertura,8,3500,28000,GAR-509
2025-08-12,Garzon,Intermedio,8,3500,28000,GAR-671
2025-08-12,Cocinero,Apertura,8,4500,36000,COC-970
2025-08-12,Cocinero,Cierre,8,4500,36000,COC-106
2025-08-12,Bartender,Cierre,8,4000,32000,BAR-276
2025-08-12,Admin,Full,9,6000,54000,ADM-001
2025-08-13,Garzon,Intermedio,8,3500,28000,GAR-847
2025-08-13,Garzon,Intermedio,8,3500,28000,GAR-732
2025-08-13,Garzon,Apertura,8,3500,28000,GAR-520
2025-08-13,Cocinero,Cierre,8,4500,36000,COC-667
2025-08-13,Cocinero,Cierre,8,4500,36000,COC-336
2025-08-13,Bartender,Cierre,8,4000,32000,BAR-690
2025-08-13,Admin,Full,9,6000,54000,ADM-001
2025-08-14,Garzon,Cierre,8,3500,28000,GAR-651
2025-08-14,Garzon,Apertura,8,3500,28000,GAR-357
2025-08-14,Garzon,Apertura,8,3500,28000,GAR-584
2025-08-14,Garzon,Cierre,8,3500,28000,GAR-510
2025-08-14,Garzon,Cierre,8,3500,28000,GAR-283
2025-08-14,Cocinero,Apertura,8,4500,36000,COC-301
2025-08-14,Cocinero,Cierre,8,4500,36000,COC-194
2025-08-14,Cocinero,Cierre,8,4500,36000,COC-921
2025-08-14,Bartender,Cierre,8,4000,32000,BAR-661
2025-08-14,Bartender,Cierre,8,4000,32000,BAR-282
2025-08-14,Admin,Full,9,6000,54000,ADM-001
2025-08-15,Garzon,Cierre,8,3500,28000,GAR-150
2025-08-15,Garzon,Apertura,8,3500,28000,GAR-797
