date,item_name,merma_qty,reason,value_lost_clp,preventable
2025-03-16,Copa de Vino CS,1,overprep,1400,yes
2025-03-17,Cuatro Formaggi,1,damage,4800,yes
2025-03-17,Salmón Tando,1,expired,7200,no
2025-03-17,Cuatro Formaggi,1,overprep,4800,yes
2025-03-17,Clásica,2,quality_issue,8400,yes
2025-03-18,Pepperoni,1,overprep,3800,yes
2025-03-18,Valenciano,1,overprep,6200,yes
2025-03-18,Clásica,2,expired,8400,no
2025-03-18,Locos en su Emulsión,1,overprep,11500,yes
2025-03-18,Camarón a la Vista,1,expired,5800,no
2025-03-19,Valenciano,1,overprep,6200,yes
2025-03-19,Cuatro Formaggi,3,overprep,14400,yes
2025-03-19,Pavlova (Papaya),2,overprep,4000,yes
2025-03-19,Arancini,1,overprep,3800,yes
2025-03-19,Pepperoni,1,damage,3800,yes
2025-03-20,Mechada Avocado,3,quality_issue,14400,yes
2025-03-20,Pepperoni,1,overprep,3800,yes
2025-03-20,Pepperoni,1,overprep,3800,yes
2025-03-20,Cuatro Formaggi,1,expired,4800,no
2025-03-21,Copa de Vino CS,2,damage,2800,yes
2025-03-21,Jugo de Pulpa,1,expired,800,no
2025-03-21,Locos en su Emulsión,1,overprep,11500,yes
2025-03-21,Arancini,1,quality_issue,3800,yes
2025-03-21,Cuatro Formaggi,1,damage,4800,yes
2025-03-21,Cuatro Formaggi,1,overprep,4800,yes
2025-03-21,Mechada Avocado,1,expired,4800,no
2025-03-21,Jugo de Pulpa,2,overprep,1600,yes
2025-03-21,Locos en su Emulsión,2,quality_issue,23000,yes
2025-03-22,Filete Trifolatti,3,expired,29400,no
2025-03-22,Clásica,1,overprep,4200,yes
2025-03-22,Clásica,2,expired,8400,no
2025-03-22,Rocca Avocado,1,expired,8500,no
2025-03-23,Tartar de Jaiba con Locos,1,overprep,8900,yes
2025-03-23,Margarita,2,overprep,6400,yes
2025-03-23,Cuatro Formaggi,1,overprep,4800,yes
2025-03-23,Locos en su Emulsión,1,expired,11500,no
2025-03-23,Mechada Avocado,1,overprep,4800,yes
2025-03-23,Filete Trifolatti,2,expired,19600,no
2025-03-23,Pavlova (Papaya),1,overprep,2000,yes
2025-03-23,Clásica,1,quality_issue,4200,yes
2025-03-23,Rocca Avocado,1,overprep,8500,yes
2025-03-24,Jugo de Pulpa,2,overprep,1600,yes
2025-03-24,Jugo de Pulpa,1,expired,800,no
2025-03-24,Clásica,1,expired,4200,no
2025-03-24,Mechada Avocado,1,customer_return,4800,no
2025-03-25,Pepperoni,2,expired,7600,no
2025-03-25,Camarón a la Vista,2,expired,11600,no
2025-03-25,Tartar de Jaiba con Locos,2,expired,17800,no
2025-03-25,Cuatro Formaggi,1,overprep,4800,yes
2025-03-25,Tartar de Jaiba con Locos,3,expired,26700,no
2025-03-27,Cuatro Formaggi,3,expired,14400,no
2025-03-27,Valenciano,1,expired,6200,no
2025-03-27,Margarita,1,overprep,3200,yes
2025-03-27,Cuatro Formaggi,1,expired,4800,no
2025-03-28,Cuatro Formaggi,2,overprep,9600,yes
2025-03-28,Margarita,1,damage,3200,yes
2025-03-28,Clásica,1,quality_issue,4200,yes
2025-03-28,Locos en su Emulsión,2,expired,23000,no
2025-03-28,Cuatro Formaggi,1,overprep,4800,yes
2025-03-28,Cuatro Formaggi,1,overprep,4800,yes
2025-03-28,Pepperoni,1,overprep,3800,yes
2025-03-28,Locos en su Emulsión,3,quality_issue,34500,yes
2025-03-29,Camarón a la Vista,1,customer_return,5800,no
2025-03-29,Cuatro Formaggi,2,overprep,9600,yes
2025-03-29,Mechada Avocado,2,overprep,9600,yes
2025-03-29,Cuatro Formaggi,2,quality_issue,9600,yes
2025-03-29,Volcán de Chocolate,1,overprep,2100,yes
2025-03-29,Pepperoni,1,expired,3800,no
2025-03-29,Margarita,1,expired,3200,no
2025-03-29,Pepperoni,1,damage,3800,yes
2025-03-29,Mechada Avocado,1,quality_issue,4800,yes
2025-03-29,Copa de Vino CS,1,expired,1400,no
2025-03-29,Pavlova (Papaya),1,quality_issue,2000,yes
2025-03-29,Clásica,1,expired,4200,no
2025-03-29,Volcán de Chocolate,2,overprep,4200,yes
2025-03-29,Camarón a la Vista,2,quality_issue,11600,yes
2025-03-30,Volcán de Chocolate,1,overprep,2100,yes
2025-03-31,Clásica,2,overprep,8400,yes
2025-03-31,Cuatro Formaggi,1,expired,4800,no
2025-03-31,Tartar de Jaiba con Locos,1,expired,8900,no
2025-03-31,Salmón Tando,1,overprep,7200,yes
2025-03-31,Tabla Estación,1,damage,14500,yes
2025-03-31,Locos en su Emulsión,2,expired,23000,no
2025-04-01,Cuatro Formaggi,1,damage,4800,yes
2025-04-01,Jugo de Pulpa,2,expired,1600,no
2025-04-02,Clásica,1,expired,4200,no
2025-04-02,Pavlova (Papaya),1,overprep,2000,yes
2025-04-02,Clásica,1,overprep,4200,yes
2025-04-02,Clásica,1,overprep,4200,yes
2025-04-02,Margarita,1,overprep,3200,yes
2025-04-02,Clásica,1,expired,4200,no
2025-04-02,Jugo de Pulpa,2,overprep,1600,yes
2025-04-02,Duo del Mar,1,quality_issue,7200,yes
2025-04-03,Pepperoni,2,expired,7600,no
2025-04-03,Volcán de Chocolate,2,expired,4200,no
2025-04-03,Duo del Mar,1,expired,7200,no
2025-04-03,Camarón a la Vista,1,expired,5800,no
2025-04-03,Mechada Avocado,1,expired,4800,no
2025-04-03,Pepperoni,1,overprep,3800,yes
2025-04-03,Margarita,1,expired,3200,no
2025-04-03,Clásica,1,quality_issue,4200,yes
2025-04-03,Jugo de Pulpa,1,expired,800,no
2025-04-03,Jugo de Pulpa,1,overprep,800,yes
2025-04-04,Clásica,1,expired,4200,no
2025-04-04,Clásica,1,overprep,4200,yes
2025-04-04,Pepperoni,1,expired,3800,no
2025-04-04,Clásica,2,quality_issue,8400,yes
2025-04-04,Clásica,1,expired,4200,no
2025-04-04,Mechada Avocado,1,customer_return,4800,no
2025-04-04,Filete Trifolatti,1,expired,9800,no
2025-04-05,Salmón Tando,1,quality_issue,7200,yes
2025-04-05,Copa de Vino CS,1,quality_issue,1400,yes
2025-04-05,Salmón Tando,1,expired,7200,no
2025-04-05,Mechada Avocado,1,overprep,4800,yes
2025-04-06,Clásica,2,overprep,8400,yes
2025-04-06,Salmón Tando,1,overprep,7200,yes
2025-04-06,Mechada Avocado,2,expired,9600,no
2025-04-06,Locos en su Emulsión,2,overprep,23000,yes
2025-04-06,Clásica,2,overprep,8400,yes
2025-04-06,Valenciano,1,quality_issue,6200,yes
2025-04-07,Mechada Avocado,1,expired,4800,no
2025-04-07,Salmón Tando,1,expired,7200,no
2025-04-07,Valenciano,1,overprep,6200,yes
2025-04-07,Duo del Mar,2,quality_issue,14400,yes
2025-04-08,Margarita,1,damage,3200,yes
2025-04-08,Cuatro Formaggi,1,damage,4800,yes
2025-04-08,Salmón Tando,1,expired,7200,no
2025-04-09,Cuatro Formaggi,2,damage,9600,yes
2025-04-09,Camarón a la Vista,2,expired,11600,no
2025-04-09,Locos en su Emulsión,1,expired,11500,no
2025-04-09,Mechada Avocado,2,overprep,9600,yes
2025-04-09,Cuatro Formaggi,1,overprep,4800,yes
2025-04-09,Margarita,1,quality_issue,3200,yes
2025-04-10,Tabla Estación,1,expired,14500,no
2025-04-10,Mechada Avocado,2,expired,9600,no
2025-04-10,Rocca Avocado,1,overprep,8500,yes
2025-04-10,Margarita,1,expired,3200,no
2025-04-10,Margarita,1,overprep,3200,yes
2025-04-11,Copa de Vino CS,1,overprep,1400,yes
2025-04-11,Cuatro Formaggi,1,expired,4800,no
2025-04-11,Locos en su Emulsión,1,expired,11500,no
2025-04-11,Valenciano,1,overprep,6200,yes
2025-04-11,Copa de Vino CS,1,overprep,1400,yes
2025-04-11,Jugo de Pulpa,2,overprep,1600,yes
2025-04-12,Valenciano,1,expired,6200,no
2025-04-12,Arancini,1,overprep,3800,yes
2025-04-12,Clásica,1,overprep,4200,yes
2025-04-12,Cuatro Formaggi,1,damage,4800,yes
2025-04-12,Cuatro Formaggi,1,overprep,4800,yes
2025-04-12,Margarita,1,expired,3200,no
2025-04-12,Mechada Avocado,1,overprep,4800,yes
2025-04-13,Locos en su Emulsión,1,overprep,11500,yes
2025-04-13,Duo del Mar,1,overprep,7200,yes
2025-04-13,Arancini,2,overprep,7600,yes
2025-04-13,Margarita,1,expired,3200,no
2025-04-13,Tartar de Jaiba con Locos,1,customer_return,8900,no
2025-04-14,Mechada Avocado,2,expired,9600,no
2025-04-14,Jugo de Pulpa,1,overprep,800,yes
2025-04-14,Pepperoni,1,overprep,3800,yes
2025-04-14,Clásica,1,expired,4200,no
2025-04-14,Cuatro Formaggi,1,damage,4800,yes
2025-04-14,Duo del Mar,2,quality_issue,14400,yes
2025-04-14,Rocca Avocado,1,overprep,8500,yes
2025-04-14,Margarita,1,overprep,3200,yes
2025-04-15,Clásica,1,expired,4200,no
2025-04-16,Arancini,3,overprep,11400,yes
2025-04-16,Salmón Tando,2,overprep,14400,yes
2025-04-16,Copa de Vino CS,1,overprep,1400,yes
2025-04-17,Volcán de Chocolate,3,overprep,6300,yes
2025-04-17,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2025-04-17,Jugo de Pulpa,1,overprep,800,yes
2025-04-17,Valenciano,3,damage,18600,yes
2025-04-18,Volcán de Chocolate,2,damage,4200,yes
2025-04-18,Tartar de Jaiba con Locos,1,overprep,8900,yes
2025-04-18,Copa de Vino CS,2,expired,2800,no
2025-04-18,Cuatro Formaggi,2,overprep,9600,yes
2025-04-18,Rocca Avocado,1,expired,8500,no
2025-04-18,Tartar de Jaiba con Locos,2,expired,17800,no
2025-04-18,Duo del Mar,1,overprep,7200,yes
2025-04-18,Duo del Mar,2,customer_return,14400,no
2025-04-18,Pepperoni,1,damage,3800,yes
2025-04-18,Margarita,1,expired,3200,no
2025-04-19,Clásica,1,quality_issue,4200,yes
2025-04-19,Valenciano,1,overprep,6200,yes
2025-04-19,Cuatro Formaggi,1,expired,4800,no
2025-04-19,Cuatro Formaggi,2,damage,9600,yes
2025-04-20,Cuatro Formaggi,2,damage,9600,yes
2025-04-20,Salmón Tando,1,expired,7200,no
2025-04-20,Rocca Avocado,1,overprep,8500,yes
2025-04-20,Pepperoni,1,expired,3800,no
2025-04-21,Clásica,1,quality_issue,4200,yes
2025-04-21,Mechada Avocado,2,expired,9600,no
2025-04-21,Camarón a la Vista,2,quality_issue,11600,yes
2025-04-21,Valenciano,2,overprep,12400,yes
2025-04-21,Salmón Tando,2,overprep,14400,yes
2025-04-21,Rocca Avocado,1,expired,8500,no
2025-04-21,Duo del Mar,2,expired,14400,no
2025-04-21,Margarita,1,overprep,3200,yes
2025-04-21,Clásica,1,expired,4200,no
2025-04-21,Volcán de Chocolate,1,damage,2100,yes
2025-04-22,Cuatro Formaggi,1,overprep,4800,yes
2025-04-22,Tabla Estación,1,damage,14500,yes
2025-04-22,Mechada Avocado,3,expired,14400,no
2025-04-22,Mechada Avocado,1,expired,4800,no
2025-04-23,Pavlova (Papaya),3,overprep,6000,yes
2025-04-23,Cuatro Formaggi,2,damage,9600,yes
2025-04-23,Arancini,1,overprep,3800,yes
2025-04-23,Pavlova (Papaya),1,overprep,2000,yes
2025-04-23,Pepperoni,2,overprep,7600,yes
2025-04-24,Filete Trifolatti,1,expired,9800,no
2025-04-24,Margarita,1,quality_issue,3200,yes
2025-04-25,Tabla Estación,3,expired,43500,no
2025-04-25,Margarita,1,overprep,3200,yes
2025-04-26,Filete Trifolatti,2,expired,19600,no
2025-04-26,Mechada Avocado,2,expired,9600,no
2025-04-26,Locos en su Emulsión,1,quality_issue,11500,yes
2025-04-26,Pepperoni,1,overprep,3800,yes
2025-04-26,Valenciano,3,overprep,18600,yes
2025-04-26,Margarita,1,overprep,3200,yes
2025-04-26,Cuatro Formaggi,1,overprep,4800,yes
2025-04-26,Mechada Avocado,1,expired,4800,no
2025-04-26,Clásica,2,expired,8400,no
2025-04-27,Mechada Avocado,1,expired,4800,no
2025-04-27,Locos en su Emulsión,1,overprep,11500,yes
2025-04-27,Mechada Avocado,2,overprep,9600,yes
2025-04-27,Pavlova (Papaya),2,expired,4000,no
2025-04-27,Tartar de Jaiba con Locos,1,expired,8900,no
2025-04-27,Copa de Vino CS,1,overprep,1400,yes
2025-04-27,Filete Trifolatti,1,expired,9800,no
2025-04-27,Pavlova (Papaya),1,overprep,2000,yes
2025-04-28,Salmón Tando,1,quality_issue,7200,yes
2025-04-28,Cuatro Formaggi,1,expired,4800,no
2025-04-28,Clásica,1,overprep,4200,yes
2025-04-28,Margarita,1,overprep,3200,yes
2025-04-28,Rocca Avocado,1,damage,8500,yes
2025-04-29,Duo del Mar,1,expired,7200,no
2025-04-29,Cuatro Formaggi,2,expired,9600,no
2025-04-29,Margarita,1,overprep,3200,yes
2025-04-29,Margarita,1,expired,3200,no
2025-04-29,Rocca Avocado,2,overprep,17000,yes
2025-04-29,Duo del Mar,1,expired,7200,no
2025-04-29,Locos en su Emulsión,1,expired,11500,no
2025-04-30,Volcán de Chocolate,2,overprep,4200,yes
2025-04-30,Valenciano,1,overprep,6200,yes
2025-04-30,Duo del Mar,1,expired,7200,no
2025-04-30,Mechada Avocado,2,expired,9600,no
2025-04-30,Pepperoni,1,damage,3800,yes
2025-04-30,Mechada Avocado,1,expired,4800,no
2025-04-30,Camarón a la Vista,2,expired,11600,no
2025-05-01,Tartar de Jaiba con Locos,2,expired,17800,no
2025-05-01,Salmón Tando,1,expired,7200,no
2025-05-01,Rocca Avocado,1,damage,8500,yes
2025-05-01,Mechada Avocado,1,expired,4800,no
2025-05-01,Valenciano,1,overprep,6200,yes
2025-05-01,Salmón Tando,1,overprep,7200,yes
2025-05-02,Pavlova (Papaya),2,expired,4000,no
2025-05-02,Copa de Vino CS,1,expired,1400,no
2025-05-02,Clásica,1,overprep,4200,yes
2025-05-03,Locos en su Emulsión,1,quality_issue,11500,yes
2025-05-03,Margarita,3,overprep,9600,yes
2025-05-03,Tartar de Jaiba con Locos,2,quality_issue,17800,yes
2025-05-03,Tartar de Jaiba con Locos,1,expired,8900,no
2025-05-03,Pepperoni,2,overprep,7600,yes
2025-05-03,Pepperoni,1,expired,3800,no
2025-05-04,Volcán de Chocolate,1,expired,2100,no
2025-05-04,Clásica,2,expired,8400,no
2025-05-05,Copa de Vino CS,2,overprep,2800,yes
2025-05-05,Pepperoni,1,expired,3800,no
2025-05-05,Copa de Vino CS,1,damage,1400,yes
2025-05-06,Jugo de Pulpa,2,expired,1600,no
2025-05-06,Filete Trifolatti,1,expired,9800,no
2025-05-06,Pavlova (Papaya),1,overprep,2000,yes
2025-05-06,Rocca Avocado,2,damage,17000,yes
2025-05-07,Tabla Estación,1,overprep,14500,yes
2025-05-07,Filete Trifolatti,1,expired,9800,no
2025-05-07,Locos en su Emulsión,1,expired,11500,no
2025-05-07,Clásica,1,quality_issue,4200,yes
2025-05-07,Locos en su Emulsión,2,quality_issue,23000,yes
2025-05-07,Locos en su Emulsión,1,overprep,11500,yes
2025-05-08,Mechada Avocado,1,quality_issue,4800,yes
2025-05-08,Margarita,1,expired,3200,no
2025-05-08,Filete Trifolatti,1,quality_issue,9800,yes
2025-05-08,Locos en su Emulsión,1,customer_return,11500,no
2025-05-09,Clásica,1,overprep,4200,yes
2025-05-09,Salmón Tando,1,overprep,7200,yes
2025-05-09,Duo del Mar,1,quality_issue,7200,yes
2025-05-09,Tartar de Jaiba con Locos,1,expired,8900,no
2025-05-09,Salmón Tando,1,overprep,7200,yes
2025-05-09,Pepperoni,2,overprep,7600,yes
2025-05-09,Cuatro Formaggi,1,quality_issue,4800,yes
2025-05-09,Salmón Tando,1,expired,7200,no
2025-05-10,Mechada Avocado,1,customer_return,4800,no
2025-05-10,Camarón a la Vista,1,expired,5800,no
2025-05-10,Copa de Vino CS,1,expired,1400,no
2025-05-10,Filete Trifolatti,1,overprep,9800,yes
2025-05-10,Filete Trifolatti,2,quality_issue,19600,yes
2025-05-10,Rocca Avocado,2,overprep,17000,yes
2025-05-11,Tartar de Jaiba con Locos,1,overprep,8900,yes
2025-05-11,Clásica,2,expired,8400,no
2025-05-11,Clásica,1,customer_return,4200,no
2025-05-11,Duo del Mar,1,quality_issue,7200,yes
2025-05-11,Valenciano,2,overprep,12400,yes
2025-05-11,Volcán de Chocolate,1,expired,2100,no
2025-05-11,Locos en su Emulsión,1,customer_return,11500,no
2025-05-11,Camarón a la Vista,1,overprep,5800,yes
2025-05-12,Pavlova (Papaya),1,overprep,2000,yes
2025-05-12,Arancini,1,overprep,3800,yes
2025-05-12,Salmón Tando,2,overprep,14400,yes
2025-05-12,Jugo de Pulpa,2,damage,1600,yes
2025-05-12,Copa de Vino CS,1,damage,1400,yes
2025-05-12,Tartar de Jaiba con Locos,2,overprep,17800,yes
2025-05-12,Duo del Mar,1,expired,7200,no
2025-05-13,Margarita,1,damage,3200,yes
2025-05-13,Margarita,1,overprep,3200,yes
2025-05-13,Arancini,1,expired,3800,no
2025-05-13,Locos en su Emulsión,1,quality_issue,11500,yes
2025-05-13,Mechada Avocado,1,overprep,4800,yes
2025-05-13,Rocca Avocado,3,overprep,25500,yes
2025-05-13,Camarón a la Vista,1,overprep,5800,yes
2025-05-14,Duo del Mar,1,expired,7200,no
2025-05-14,Rocca Avocado,1,quality_issue,8500,yes
2025-05-15,Pepperoni,2,damage,7600,yes
2025-05-15,Camarón a la Vista,1,overprep,5800,yes
2025-05-15,Rocca Avocado,1,quality_issue,8500,yes
2025-05-15,Pepperoni,1,overprep,3800,yes
2025-05-15,Volcán de Chocolate,1,overprep,2100,yes
2025-05-15,Filete Trifolatti,2,expired,19600,no
2025-05-15,Rocca Avocado,1,overprep,8500,yes
2025-05-15,Pepperoni,2,damage,7600,yes
2025-05-16,Camarón a la Vista,1,quality_issue,5800,yes
2025-05-16,Tabla Estación,1,expired,14500,no
2025-05-16,Valenciano,1,quality_issue,6200,yes
2025-05-17,Camarón a la Vista,1,expired,5800,no
2025-05-17,Copa de Vino CS,1,overprep,1400,yes
2025-05-17,Locos en su Emulsión,1,quality_issue,11500,yes
2025-05-17,Clásica,2,expired,8400,no
2025-05-17,Copa de Vino CS,2,overprep,2800,yes
2025-05-17,Locos en su Emulsión,1,overprep,11500,yes
2025-05-17,Copa de Vino CS,1,expired,1400,no
2025-05-17,Locos en su Emulsión,1,overprep,11500,yes
2025-05-17,Arancini,1,quality_issue,3800,yes
2025-05-17,Filete Trifolatti,2,expired,19600,no
2025-05-17,Valenciano,1,damage,6200,yes
2025-05-17,Pavlova (Papaya),1,overprep,2000,yes
2025-05-17,Cuatro Formaggi,2,overprep,9600,yes
2025-05-17,Cuatro Formaggi,2,expired,9600,no
2025-05-17,Clásica,1,overprep,4200,yes
2025-05-18,Cuatro Formaggi,1,overprep,4800,yes
2025-05-18,Mechada Avocado,1,expired,4800,no
2025-05-18,Valenciano,1,overprep,6200,yes
2025-05-18,Clásica,1,expired,4200,no
2025-05-18,Pepperoni,2,overprep,7600,yes
2025-05-19,Clásica,2,expired,8400,no
2025-05-19,Rocca Avocado,2,overprep,17000,yes
2025-05-19,Pavlova (Papaya),1,expired,2000,no
2025-05-20,Volcán de Chocolate,2,overprep,4200,yes
2025-05-20,Locos en su Emulsión,1,overprep,11500,yes
2025-05-20,Tabla Estación,1,damage,14500,yes
2025-05-20,Volcán de Chocolate,2,overprep,4200,yes
2025-05-20,Camarón a la Vista,2,overprep,11600,yes
2025-05-20,Rocca Avocado,1,expired,8500,no
2025-05-20,Mechada Avocado,1,expired,4800,no
2025-05-20,Clásica,1,overprep,4200,yes
2025-05-21,Volcán de Chocolate,1,overprep,2100,yes
2025-05-21,Cuatro Formaggi,1,overprep,4800,yes
2025-05-21,Locos en su Emulsión,3,expired,34500,no
2025-05-22,Margarita,2,overprep,6400,yes
2025-05-22,Locos en su Emulsión,1,overprep,11500,yes
2025-05-22,Pepperoni,2,overprep,7600,yes
2025-05-22,Valenciano,1,overprep,6200,yes
2025-05-23,Margarita,1,damage,3200,yes
2025-05-23,Duo del Mar,2,expired,14400,no
2025-05-23,Camarón a la Vista,1,expired,5800,no
2025-05-23,Pavlova (Papaya),1,overprep,2000,yes
2025-05-23,Valenciano,1,overprep,6200,yes
2025-05-23,Pepperoni,2,damage,7600,yes
2025-05-23,Mechada Avocado,2,expired,9600,no
2025-05-23,Mechada Avocado,1,quality_issue,4800,yes
2025-05-23,Margarita,1,damage,3200,yes
2025-05-23,Volcán de Chocolate,2,expired,4200,no
2025-05-24,Duo del Mar,2,expired,14400,no
2025-05-24,Copa de Vino CS,1,overprep,1400,yes
2025-05-24,Copa de Vino CS,1,expired,1400,no
2025-05-24,Jugo de Pulpa,2,expired,1600,no
2025-05-24,Clásica,1,quality_issue,4200,yes
2025-05-24,Margarita,1,damage,3200,yes
2025-05-24,Tartar de Jaiba con Locos,1,expired,8900,no
2025-05-25,Rocca Avocado,2,overprep,17000,yes
2025-05-25,Mechada Avocado,1,expired,4800,no
2025-05-25,Arancini,1,overprep,3800,yes
2025-05-25,Pepperoni,1,expired,3800,no
2025-05-25,Salmón Tando,2,expired,14400,no
2025-05-25,Clásica,1,overprep,4200,yes
2025-05-25,Cuatro Formaggi,1,expired,4800,no
2025-05-26,Cuatro Formaggi,1,overprep,4800,yes
2025-05-26,Jugo de Pulpa,1,expired,800,no
2025-05-26,Arancini,1,damage,3800,yes
2025-05-26,Rocca Avocado,2,damage,17000,yes
2025-05-27,Pepperoni,1,damage,3800,yes
2025-05-27,Pepperoni,1,quality_issue,3800,yes
2025-05-27,Mechada Avocado,1,overprep,4800,yes
2025-05-28,Pepperoni,1,overprep,3800,yes
2025-05-28,Pepperoni,1,overprep,3800,yes
2025-05-28,Pepperoni,1,overprep,3800,yes
2025-05-28,Salmón Tando,1,quality_issue,7200,yes
2025-05-28,Margarita,1,damage,3200,yes
2025-05-29,Locos en su Emulsión,1,expired,11500,no
2025-05-29,Clásica,1,expired,4200,no
2025-05-29,Camarón a la Vista,1,expired,5800,no
2025-05-29,Duo del Mar,1,expired,7200,no
2025-05-29,Filete Trifolatti,1,overprep,9800,yes
2025-05-29,Pepperoni,1,overprep,3800,yes
2025-05-30,Copa de Vino CS,1,overprep,1400,yes
2025-05-30,Cuatro Formaggi,1,overprep,4800,yes
2025-05-30,Margarita,1,overprep,3200,yes
2025-05-30,Locos en su Emulsión,1,customer_return,11500,no
2025-05-30,Mechada Avocado,1,expired,4800,no
2025-05-30,Tartar de Jaiba con Locos,1,customer_return,8900,no
2025-05-30,Salmón Tando,1,overprep,7200,yes
2025-05-30,Mechada Avocado,1,expired,4800,no
2025-05-30,Salmón Tando,2,expired,14400,no
2025-05-30,Jugo de Pulpa,1,expired,800,no
2025-05-31,Margarita,1,overprep,3200,yes
2025-05-31,Filete Trifolatti,2,quality_issue,19600,yes
2025-05-31,Salmón Tando,1,customer_return,7200,no
2025-05-31,Pavlova (Papaya),2,overprep,4000,yes
2025-05-31,Rocca Avocado,1,expired,8500,no
2025-05-31,Mechada Avocado,2,overprep,9600,yes
2025-05-31,Pepperoni,2,expired,7600,no
2025-05-31,Locos en su Emulsión,1,expired,11500,no
2025-05-31,Pepperoni,1,expired,3800,no
2025-06-01,Pavlova (Papaya),2,overprep,4000,yes
2025-06-01,Clásica,3,expired,12600,no
2025-06-01,Camarón a la Vista,1,expired,5800,no
2025-06-01,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2025-06-01,Clásica,2,expired,8400,no
2025-06-01,Salmón Tando,2,customer_return,14400,no
2025-06-01,Filete Trifolatti,1,quality_issue,9800,yes
2025-06-02,Arancini,1,expired,3800,no
2025-06-03,Tabla Estación,1,quality_issue,14500,yes
2025-06-03,Salmón Tando,1,expired,7200,no
2025-06-04,Clásica,1,expired,4200,no
2025-06-04,Copa de Vino CS,1,overprep,1400,yes
2025-06-04,Pepperoni,1,damage,3800,yes
2025-06-04,Clásica,3,expired,12600,no
2025-06-04,Salmón Tando,1,expired,7200,no
2025-06-04,Mechada Avocado,3,expired,14400,no
2025-06-05,Locos en su Emulsión,1,quality_issue,11500,yes
2025-06-05,Camarón a la Vista,2,quality_issue,11600,yes
2025-06-05,Mechada Avocado,1,overprep,4800,yes
2025-06-06,Salmón Tando,1,expired,7200,no
2025-06-06,Filete Trifolatti,2,quality_issue,19600,yes
2025-06-06,Cuatro Formaggi,1,overprep,4800,yes
2025-06-06,Cuatro Formaggi,1,overprep,4800,yes
2025-06-06,Mechada Avocado,1,overprep,4800,yes
2025-06-06,Clásica,1,quality_issue,4200,yes
2025-06-07,Margarita,2,damage,6400,yes
2025-06-07,Cuatro Formaggi,1,overprep,4800,yes
2025-06-07,Mechada Avocado,2,expired,9600,no
2025-06-07,Filete Trifolatti,1,overprep,9800,yes
2025-06-07,Jugo de Pulpa,1,damage,800,yes
2025-06-07,Arancini,2,overprep,7600,yes
2025-06-07,Cuatro Formaggi,1,overprep,4800,yes
2025-06-07,Margarita,1,overprep,3200,yes
2025-06-08,Margarita,2,overprep,6400,yes
2025-06-08,Copa de Vino CS,2,overprep,2800,yes
2025-06-08,Arancini,1,expired,3800,no
2025-06-08,Tabla Estación,1,quality_issue,14500,yes
2025-06-09,Filete Trifolatti,1,overprep,9800,yes
2025-06-09,Salmón Tando,2,overprep,14400,yes
2025-06-09,Tabla Estación,2,overprep,29000,yes
2025-06-09,Copa de Vino CS,2,expired,2800,no
2025-06-09,Clásica,1,expired,4200,no
2025-06-09,Cuatro Formaggi,1,overprep,4800,yes
2025-06-10,Locos en su Emulsión,3,overprep,34500,yes
2025-06-10,Pavlova (Papaya),1,expired,2000,no
2025-06-10,Valenciano,3,quality_issue,18600,yes
2025-06-10,Mechada Avocado,1,expired,4800,no
2025-06-10,Tabla Estación,1,damage,14500,yes
2025-06-11,Tabla Estación,2,overprep,29000,yes
2025-06-11,Tartar de Jaiba con Locos,1,expired,8900,no
2025-06-11,Copa de Vino CS,1,quality_issue,1400,yes
2025-06-11,Arancini,1,expired,3800,no
2025-06-11,Volcán de Chocolate,1,expired,2100,no
2025-06-12,Duo del Mar,1,expired,7200,no
2025-06-12,Copa de Vino CS,2,overprep,2800,yes
2025-06-12,Clásica,1,overprep,4200,yes
2025-06-13,Duo del Mar,2,customer_return,14400,no
2025-06-13,Pavlova (Papaya),1,quality_issue,2000,yes
2025-06-13,Filete Trifolatti,1,quality_issue,9800,yes
2025-06-13,Salmón Tando,1,quality_issue,7200,yes
2025-06-13,Locos en su Emulsión,1,expired,11500,no
2025-06-13,Volcán de Chocolate,1,overprep,2100,yes
2025-06-13,Clásica,2,overprep,8400,yes
2025-06-13,Salmón Tando,2,overprep,14400,yes
2025-06-13,Arancini,1,overprep,3800,yes
2025-06-13,Rocca Avocado,1,expired,8500,no
2025-06-13,Mechada Avocado,1,quality_issue,4800,yes
2025-06-14,Volcán de Chocolate,1,overprep,2100,yes
2025-06-14,Tabla Estación,1,overprep,14500,yes
2025-06-14,Valenciano,2,expired,12400,no
2025-06-14,Mechada Avocado,1,overprep,4800,yes
2025-06-15,Tabla Estación,1,overprep,14500,yes
2025-06-15,Cuatro Formaggi,2,overprep,9600,yes
2025-06-15,Camarón a la Vista,1,customer_return,5800,no
2025-06-15,Pepperoni,1,overprep,3800,yes
2025-06-15,Mechada Avocado,1,quality_issue,4800,yes
2025-06-15,Rocca Avocado,1,overprep,8500,yes
2025-06-15,Mechada Avocado,1,expired,4800,no
2025-06-16,Copa de Vino CS,1,damage,1400,yes
2025-06-16,Locos en su Emulsión,1,expired,11500,no
2025-06-17,Pepperoni,1,overprep,3800,yes
2025-06-17,Arancini,1,damage,3800,yes
2025-06-17,Rocca Avocado,1,damage,8500,yes
2025-06-17,Clásica,1,expired,4200,no
