date,platform,rating,text,sentiment_label
2025-03-27,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2025-03-27,Instagram,5,Increíble vista al mar y la comida deliciosa.,positive
2025-03-28,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2025-03-28,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2025-03-28,TripAdvisor,2,El baño estaba sucio y descuidado.,negative
2025-03-28,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-03-28,Instagram,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2025-03-28,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-03-28,Google,3,Precios un poco altos para la cantidad.,neutral
2025-03-28,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2025-03-28,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2025-03-28,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-03-29,Google,5,Muy buen ambiente y música agradable.,positive
2025-03-30,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2025-03-30,Instagram,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-03-31,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2025-03-31,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2025-03-31,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2025-03-31,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-03-31,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2025-03-31,Instagram,2,El baño estaba sucio y descuidado.,negative
2025-04-01,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-04-01,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2025-04-01,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2025-04-01,Google,3,"Bien, pero nada extraordinario.",neutral
2025-04-02,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2025-04-03,Google,3,"Bien, pero nada extraordinario.",neutral
2025-04-03,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2025-04-03,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2025-04-03,TripAdvisor,1,El baño estaba sucio y descuidado.,negative
2025-04-03,Google,3,"La comida bien, pero demoraron un poco.",neutral
2025-04-04,Instagram,3,Precios un poco altos para la cantidad.,neutral
2025-04-04,Google,3,Precios un poco altos para la cantidad.,neutral
2025-04-04,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2025-04-04,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-04-04,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2025-04-05,Instagram,3,Precios un poco altos para la cantidad.,neutral
2025-04-05,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2025-04-05,Google,2,El baño estaba sucio y descuidado.,negative
2025-04-05,Google,4,"Rápido y rico, volveremos seguro.",positive
2025-04-05,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-04-05,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-04-05,Instagram,5,"Excelente atención, el garzón fue muy amable.",positive
2025-04-05,Instagram,5,"Excelente atención, el garzón fue muy amable.",positive
2025-04-06,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2025-04-06,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2025-04-06,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-04-07,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2025-04-07,Google,5,"Rápido y rico, volveremos seguro.",positive
2025-04-07,Instagram,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-04-07,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-04-08,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-04-08,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-04-08,Instagram,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-04-08,Google,3,Precios un poco altos para la cantidad.,neutral
2025-04-08,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2025-04-08,Instagram,4,"Excelente atención, el garzón fue muy amable.",positive
2025-04-08,Instagram,1,La comida llegó fría y el garzón fue grosero.,negative
2025-04-08,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-04-09,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-04-09,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2025-04-09,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2025-04-09,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2025-04-09,Google,4,Muy buen ambiente y música agradable.,positive
2025-04-09,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2025-04-10,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2025-04-10,Instagram,3,La pizza estaba rica pero llegó tibia.,neutral
2025-04-10,Google,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2025-04-10,TripAdvisor,2,El baño estaba sucio y descuidado.,negative
2025-04-10,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-04-10,Google,4,"Rápido y rico, volveremos seguro.",positive
2025-04-11,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2025-04-11,Instagram,5,Muy buen ambiente y música agradable.,positive
2025-04-11,Google,5,Muy buen ambiente y música agradable.,positive
2025-04-11,Google,3,"Bien, pero nada extraordinario.",neutral
2025-04-11,Google,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2025-04-11,Instagram,5,Muy buen ambiente y música agradable.,positive
2025-04-11,Google,2,Muy caro para lo que ofrecen.,negative
2025-04-12,TripAdvisor,2,El baño estaba sucio y descuidado.,negative
2025-04-13,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2025-04-13,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2025-04-13,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2025-04-13,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2025-04-13,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2025-04-14,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2025-04-14,Google,4,"Rápido y rico, volveremos seguro.",positive
2025-04-15,Instagram,3,La pizza estaba rica pero llegó tibia.,neutral
2025-04-15,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-04-15,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-04-15,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2025-04-15,Google,4,Muy buen ambiente y música agradable.,positive
2025-04-15,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2025-04-15,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2025-04-15,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2025-04-16,Google,5,Muy buen ambiente y música agradable.,positive
2025-04-16,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2025-04-17,Google,1,Muy caro para lo que ofrecen.,negative
2025-04-17,Google,3,"Bien, pero nada extraordinario.",neutral
2025-04-17,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2025-04-17,Google,1,Muy caro para lo que ofrecen.,negative
2025-04-17,Instagram,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2025-04-17,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2025-04-17,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-04-17,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2025-04-17,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-04-17,TripAdvisor,5,Increíble vista al mar y la comida deliciosa.,positive
2025-04-17,Google,2,El local estaba lleno y nadie nos atendía.,negative
2025-04-18,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-04-18,TripAdvisor,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2025-04-18,Google,1,Muy caro para lo que ofrecen.,negative
2025-04-18,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-04-19,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2025-04-19,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2025-04-19,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2025-04-19,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2025-04-20,Google,2,Muy caro para lo que ofrecen.,negative
2025-04-20,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2025-04-20,TripAdvisor,3,Precios un poco altos para la cantidad.,neutral
2025-04-21,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2025-04-21,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-04-21,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-04-22,TripAdvisor,4,"Excelente atención, el garzón fue muy amable.",positive
2025-04-22,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-04-22,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2025-04-22,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-04-22,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2025-04-22,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2025-04-22,Google,3,Precios un poco altos para la cantidad.,neutral
2025-04-23,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2025-04-23,Google,1,El baño estaba sucio y descuidado.,negative
2025-04-23,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
2025-04-23,Google,3,"La comida bien, pero demoraron un poco.",neutral
2025-04-24,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-04-24,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-04-24,TripAdvisor,1,El local estaba lleno y nadie nos atendía.,negative
2025-04-24,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2025-04-24,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-04-24,Google,4,Muy buen ambiente y música agradable.,positive
2025-04-25,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2025-04-25,TripAdvisor,5,Increíble vista al mar y la comida deliciosa.,positive
2025-04-25,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
2025-04-25,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2025-04-25,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-04-26,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2025-04-26,Google,3,Precios un poco altos para la cantidad.,neutral
2025-04-26,TripAdvisor,3,Precios un poco altos para la cantidad.,neutral
2025-04-26,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2025-04-27,Google,3,"La comida bien, pero demoraron un poco.",neutral
2025-04-27,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2025-04-28,Google,3,"La comida bien, pero demoraron un poco.",neutral
2025-04-28,Google,4,Muy buen ambiente y música agradable.,positive
2025-04-28,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2025-04-28,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2025-04-30,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2025-04-30,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-04-30,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2025-04-30,Instagram,5,Increíble vista al mar y la comida deliciosa.,positive
2025-05-01,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2025-05-01,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2025-05-01,Instagram,3,Precios un poco altos para la cantidad.,neutral
2025-05-01,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2025-05-01,Google,5,"Rápido y rico, volveremos seguro.",positive
2025-05-01,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-05-01,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2025-05-01,Google,3,"Bien, pero nada extraordinario.",neutral
2025-05-02,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2025-05-02,Google,2,El local estaba lleno y nadie nos atendía.,negative
2025-05-02,Instagram,2,Muy caro para lo que ofrecen.,negative
2025-05-02,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-05-02,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-05-02,Google,5,"Rápido y rico, volveremos seguro.",positive
2025-05-03,TripAdvisor,4,"Excelente atención, el garzón fue muy amable.",positive
2025-05-03,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-05-03,Google,3,"Bien, pero nada extraordinario.",neutral
2025-05-04,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-05-04,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2025-05-04,TripAdvisor,5,Increíble vista al mar y la comida deliciosa.,positive
2025-05-05,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2025-05-05,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-05-05,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-05-05,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2025-05-05,Instagram,5,Muy buen ambiente y música agradable.,positive
2025-05-05,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2025-05-05,Google,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2025-05-06,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-05-06,Google,3,"La comida bien, pero demoraron un poco.",neutral
2025-05-06,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-05-06,Google,5,Muy buen ambiente y música agradable.,positive
2025-05-06,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2025-05-06,Google,4,Muy buen ambiente y música agradable.,positive
2025-05-07,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2025-05-08,Google,2,El local estaba lleno y nadie nos atendía.,negative
2025-05-08,Google,5,"Rápido y rico, volveremos seguro.",positive
2025-05-08,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-05-08,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2025-05-09,TripAdvisor,2,El local estaba lleno y nadie nos atendía.,negative
2025-05-09,Instagram,5,"Excelente atención, el garzón fue muy amable.",positive
2025-05-09,Google,4,Muy buen ambiente y música agradable.,positive
2025-05-09,Google,4,Muy buen ambiente y música agradable.,positive
2025-05-10,Google,4,"Rápido y rico, volveremos seguro.",positive
2025-05-10,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-05-10,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-05-10,Google,4,"Rápido y rico, volveremos seguro.",positive
2025-05-10,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2025-05-10,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2025-05-10,Instagram,4,"La tabla estación es gigante, perfecta para compartir.",positive
2025-05-11,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2025-05-11,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-05-11,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
2025-05-11,TripAdvisor,4,"Excelente atención, el garzón fue muy amable.",positive
2025-05-12,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2025-05-12,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-05-13,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-05-13,TripAdvisor,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2025-05-14,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-05-14,Google,4,Muy buen ambiente y música agradable.,positive
2025-05-14,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-05-15,TripAdvisor,4,"Excelente atención, el garzón fue muy amable.",positive
2025-05-15,TripAdvisor,3,Precios un poco altos para la cantidad.,neutral
2025-05-15,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2025-05-15,Instagram,4,"Excelente atención, el garzón fue muy amable.",positive
2025-05-15,TripAdvisor,2,El baño estaba sucio y descuidado.,negative
2025-05-15,Google,3,"La comida bien, pero demoraron un poco.",neutral
2025-05-15,Google,5,"Rápido y rico, volveremos seguro.",positive
2025-05-16,Google,1,Muy caro para lo que ofrecen.,negative
2025-05-16,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2025-05-16,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2025-05-16,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2025-05-16,TripAdvisor,2,El local estaba lleno y nadie nos atendía.,negative
2025-05-16,Google,3,"Bien, pero nada extraordinario.",neutral
2025-05-16,Google,3,"La comida bien, pero demoraron un poco.",neutral
2025-05-16,Google,5,"Rápido y rico, volveremos seguro.",positive
2025-05-17,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2025-05-17,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2025-05-17,TripAdvisor,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2025-05-17,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2025-05-17,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2025-05-18,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-05-19,Google,3,Precios un poco altos para la cantidad.,neutral
2025-05-19,Google,2,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2025-05-19,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-05-20,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-05-21,Google,5,"Rápido y rico, volveremos seguro.",positive
2025-05-21,Google,5,"Rápido y rico, volveremos seguro.",positive
2025-05-21,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2025-05-22,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2025-05-22,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-05-22,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2025-05-23,Google,3,Precios un poco altos para la cantidad.,neutral
2025-05-23,TripAdvisor,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2025-05-23,TripAdvisor,5,Increíble vista al mar y la comida deliciosa.,positive
2025-05-23,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2025-05-23,Instagram,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-05-23,TripAdvisor,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2025-05-24,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2025-05-24,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2025-05-24,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2025-05-25,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2025-05-25,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2025-05-25,Instagram,5,Increíble vista al mar y la comida deliciosa.,positive
2025-05-26,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-05-27,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2025-05-27,Google,3,"Bien, pero nada extraordinario.",neutral
2025-05-27,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2025-05-27,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2025-05-27,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-05-28,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2025-05-28,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2025-05-28,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2025-05-29,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2025-05-29,Instagram,4,Increíble vista al mar y la comida deliciosa.,positive
2025-05-29,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2025-05-29,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2025-05-29,Google,3,"La comida bien, pero demoraron un poco.",neutral
2025-05-29,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2025-05-29,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2025-05-30,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2025-05-30,Google,5,"Rápido y rico, volveremos seguro.",positive
2025-05-30,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-05-30,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2025-05-31,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2025-05-31,TripAdvisor,2,La comida llegó fría y el garzón fue grosero.,negative
2025-05-31,TripAdvisor,1,El local estaba lleno y nadie nos atendía.,negative
2025-05-31,TripAdvisor,2,El local estaba lleno y nadie nos atendía.,negative
2025-05-31,TripAdvisor,5,Increíble vista al mar y la comida deliciosa.,positive
2025-06-01,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-06-02,Google,4,Muy buen ambiente y música agradable.,positive
2025-06-02,Google,3,Precios un poco altos para la cantidad.,neutral
2025-06-02,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-06-02,Google,3,"La comida bien, pero demoraron un poco.",neutral
2025-06-02,Instagram,4,Increíble vista al mar y la comida deliciosa.,positive
2025-06-02,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2025-06-03,Instagram,1,El baño estaba sucio y descuidado.,negative
2025-06-03,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-06-03,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2025-06-03,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2025-06-03,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-06-03,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2025-06-03,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-06-05,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2025-06-05,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2025-06-05,Instagram,5,"La tabla estación es gigante, perfecta para compartir.",positive
2025-06-05,Instagram,3,"Bien, pero nada extraordinario.",neutral
2025-06-05,Google,3,"Bien, pero nada extraordinario.",neutral
2025-06-05,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-06-05,Google,1,Muy caro para lo que ofrecen.,negative
2025-06-06,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2025-06-06,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-06-06,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2025-06-06,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2025-06-06,Instagram,4,"La tabla estación es gigante, perfecta para compartir.",positive
2025-06-06,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2025-06-06,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2025-06-06,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2025-06-06,Google,4,"Rápido y rico, volveremos seguro.",positive
2025-06-07,Google,2,El local estaba lleno y nadie nos atendía.,negative
2025-06-07,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-06-07,TripAdvisor,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2025-06-07,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2025-06-07,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-06-07,Google,3,"La comida bien, pero demoraron un poco.",neutral
2025-06-07,TripAdvisor,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-06-07,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2025-06-07,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2025-06-07,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2025-06-08,Google,1,El baño estaba sucio y descuidado.,negative
2025-06-08,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-06-08,Google,3,"Bien, pero nada extraordinario.",neutral
2025-06-08,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-06-08,Instagram,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-06-08,Google,4,Muy buen ambiente y música agradable.,positive
2025-06-08,Google,3,Precios un poco altos para la cantidad.,neutral
2025-06-08,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-06-09,Google,4,"Rápido y rico, volveremos seguro.",positive
2025-06-09,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-06-09,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2025-06-09,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-06-10,Google,5,"Rápido y rico, volveremos seguro.",positive
2025-06-10,Google,4,Muy buen ambiente y música agradable.,positive
2025-06-10,Google,5,Muy buen ambiente y música agradable.,positive
2025-06-10,Instagram,4,"Rápido y rico, volveremos seguro.",positive
2025-06-11,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2025-06-11,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2025-06-12,Instagram,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2025-06-12,Instagram,5,"Excelente atención, el garzón fue muy amable.",positive
2025-06-12,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2025-06-12,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2025-06-12,TripAdvisor,3,Precios un poco altos para la cantidad.,neutral
2025-06-12,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2025-06-12,TripAdvisor,5,Increíble vista al mar y la comida deliciosa.,positive
2025-06-12,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-06-12,Instagram,4,Increíble vista al mar y la comida deliciosa.,positive
2025-06-12,Instagram,5,"Excelente atención, el garzón fue muy amable.",positive
2025-06-12,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2025-06-12,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2025-06-13,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2025-06-13,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2025-06-13,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2025-06-13,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-06-13,Google,5,Muy buen ambiente y música agradable.,positive
2025-06-14,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-06-14,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-06-14,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2025-06-14,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2025-06-14,Instagram,5,Increíble vista al mar y la comida deliciosa.,positive
2025-06-14,Google,1,El local estaba lleno y nadie nos atendía.,negative
2025-06-14,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
2025-06-14,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2025-06-14,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2025-06-15,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-06-15,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2025-06-15,Google,2,El baño estaba sucio y descuidado.,negative
2025-06-15,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2025-06-16,Google,4,Muy buen ambiente y música agradable.,positive
2025-06-16,TripAdvisor,3,Precios un poco altos para la cantidad.,neutral
2025-06-16,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
