order_id,order_date,order_time,item_name,item_type,item_price,quantity
ORD-20230313-443,2023-03-13,21:05:00,Copa de Vino CS,Vinos,3900,1
ORD-20240222-542,2024-02-22,16:45:00,Valenciano,Principales,16900,1
ORD-20230906-775,2023-09-06,20:15:00,Pavlova (Papaya),Postres,5600,1
ORD-20240127-769,2024-01-27,19:56:00,Clásica,Burgers,11900,1
ORD-20231028-567,2023-10-28,18:06:00,Tabla Estación,Tablas,38000,2
ORD-20230418-167,2023-04-18,22:32:00,Pepperoni,Pizzas,10900,1
ORD-20230225-986,2023-02-25,21:10:00,Mechada Avocado,Burgers,12900,2
ORD-20230523-894,2023-05-23,18:43:00,Valenciano,Principales,16900,2
ORD-20240201-635,2024-02-01,18:21:00,Volcán de Chocolate,Postres,5600,2
ORD-20230908-156,2023-09-08,16:06:00,Rocca Avocado,Principales,25900,4
ORD-20230819-298,2023-08-19,18:26:00,Pepperoni,Pizzas,10900,1
ORD-20240913-979,2024-09-13,22:31:00,Mechada Avocado,Burgers,12900,1
ORD-20240722-990,2024-07-22,17:47:00,Clásica,Burgers,11900,3
ORD-20231207-413,2023-12-07,19:13:00,Tabla Estación,Tablas,38000,1
ORD-20251201-928,2025-12-01,18:39:00,Valenciano,Principales,16900,1
ORD-20241123-550,2024-11-23,22:49:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250607-430,2025-06-07,18:01:00,Margarita,Pizzas,8900,1
ORD-20241226-368,2024-12-26,20:57:00,Salmón Tando,Principales,18900,1
ORD-20230509-575,2023-05-09,18:01:00,Salmón Tando,Principales,18900,3
ORD-20240511-199,2024-05-11,20:07:00,Locos en su Emulsión,Entradas,25900,1
ORD-20230901-256,2023-09-01,19:28:00,Clásica,Burgers,11900,1
ORD-20240928-518,2024-09-28,21:58:00,Camarón a la Vista,Entradas,14900,2
ORD-20230604-782,2023-06-04,18:36:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230726-330,2023-07-26,18:31:00,Rocca Avocado,Principales,25900,1
ORD-20231031-310,2023-10-31,22:37:00,Pavlova (Papaya),Postres,5600,1
ORD-20251009-398,2025-10-09,21:31:00,Margarita,Pizzas,8900,1
ORD-20250226-370,2025-02-26,17:17:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240324-753,2024-03-24,22:02:00,Mechada Avocado,Burgers,12900,2
ORD-20240310-411,2024-03-10,20:58:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240222-318,2024-02-22,19:23:00,Mechada Avocado,Burgers,12900,1
ORD-20240324-455,2024-03-24,23:04:00,Filete Trifolatti,Principales,23900,4
ORD-20240806-182,2024-08-06,23:42:00,Pepperoni,Pizzas,10900,1
ORD-20230217-103,2023-02-17,19:54:00,Locos en su Emulsión,Entradas,25900,1
ORD-20230415-778,2023-04-15,21:17:00,Duo del Mar,Frío y Frescos,17900,3
ORD-20251002-444,2025-10-02,19:16:00,Volcán de Chocolate,Postres,5600,1
ORD-20251002-942,2025-10-02,21:48:00,Arancini,Entradas,11900,1
ORD-20250805-173,2025-08-05,19:31:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20231005-164,2023-10-05,18:44:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240108-113,2024-01-08,21:58:00,Mechada Avocado,Burgers,12900,4
ORD-20241228-493,2024-12-28,22:23:00,Clásica,Burgers,11900,1
ORD-20251102-420,2025-11-02,23:14:00,Volcán de Chocolate,Postres,5600,1
ORD-20230915-350,2023-09-15,20:31:00,Copa de Vino CS,Vinos,3900,1
ORD-20251101-422,2025-11-01,21:18:00,Margarita,Pizzas,8900,1
ORD-20240720-143,2024-07-20,16:33:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240915-606,2024-09-15,20:23:00,Margarita,Pizzas,8900,1
ORD-20230319-911,2023-03-19,19:35:00,Volcán de Chocolate,Postres,5600,1
ORD-20231116-270,2023-11-16,19:39:00,Pepperoni,Pizzas,10900,2
ORD-20241127-595,2024-11-27,23:04:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250124-794,2025-01-24,23:01:00,Mechada Avocado,Burgers,12900,1
ORD-20241222-575,2024-12-22,20:21:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230403-564,2023-04-03,20:54:00,Pepperoni,Pizzas,10900,4
ORD-20250919-677,2025-09-19,17:46:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240606-474,2024-06-06,20:30:00,Arancini,Entradas,11900,2
ORD-20230720-774,2023-07-20,15:28:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230618-844,2023-06-18,21:33:00,Pepperoni,Pizzas,10900,1
ORD-20250824-569,2025-08-24,21:15:00,Salmón Tando,Principales,18900,1
ORD-20250404-928,2025-04-04,18:56:00,Margarita,Pizzas,8900,1
ORD-20250420-602,2025-04-20,18:21:00,Pepperoni,Pizzas,10900,1
ORD-20240328-991,2024-03-28,20:59:00,Rocca Avocado,Principales,25900,1
ORD-20240521-254,2024-05-21,20:49:00,Pavlova (Papaya),Postres,5600,1
ORD-20230521-720,2023-05-21,20:14:00,Mechada Avocado,Burgers,12900,1
ORD-20230121-527,2023-01-21,20:44:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20230121-132,2023-01-21,19:00:00,Copa de Vino CS,Vinos,3900,2
ORD-20250529-469,2025-05-29,14:09:00,Tabla Estación,Tablas,38000,1
ORD-20231206-805,2023-12-06,20:37:00,Arancini,Entradas,11900,1
ORD-20230928-891,2023-09-28,22:28:00,Margarita,Pizzas,8900,2
ORD-20250819-984,2025-08-19,19:14:00,Pepperoni,Pizzas,10900,2
ORD-20231215-879,2023-12-15,17:03:00,Camarón a la Vista,Entradas,14900,1
ORD-20230610-256,2023-06-10,19:06:00,Clásica,Burgers,11900,1
ORD-20230610-470,2023-06-10,21:23:00,Copa de Vino CS,Vinos,3900,1
ORD-20230620-770,2023-06-20,19:30:00,Salmón Tando,Principales,18900,1
ORD-20230410-218,2023-04-10,19:12:00,Salmón Tando,Principales,18900,1
ORD-20250528-212,2025-05-28,23:55:00,Locos en su Emulsión,Entradas,25900,1
ORD-20230405-905,2023-04-05,18:21:00,Arancini,Entradas,11900,2
ORD-20241224-922,2024-12-24,17:52:00,Arancini,Entradas,11900,1
ORD-20250202-294,2025-02-02,17:45:00,Locos en su Emulsión,Entradas,25900,3
ORD-20230415-936,2023-04-15,20:02:00,Pepperoni,Pizzas,10900,1
ORD-20240913-557,2024-09-13,19:46:00,Pavlova (Papaya),Postres,5600,1
ORD-20250926-573,2025-09-26,20:21:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240209-811,2024-02-09,18:26:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20251123-516,2025-11-23,21:44:00,Copa de Vino CS,Vinos,3900,1
ORD-20251001-470,2025-10-01,21:30:00,Valenciano,Principales,16900,1
ORD-20251104-363,2025-11-04,21:09:00,Pepperoni,Pizzas,10900,1
ORD-20230205-597,2023-02-05,17:52:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250322-836,2025-03-22,18:25:00,Copa de Vino CS,Vinos,3900,1
ORD-20250626-306,2025-06-26,21:48:00,Margarita,Pizzas,8900,2
ORD-20230818-562,2023-08-18,14:25:00,Rocca Avocado,Principales,25900,1
ORD-20240522-232,2024-05-22,19:05:00,Pepperoni,Pizzas,10900,1
ORD-20241016-236,2024-10-16,22:09:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20230814-347,2023-08-14,20:21:00,Pepperoni,Pizzas,10900,1
ORD-20240113-249,2024-01-13,22:50:00,Volcán de Chocolate,Postres,5600,1
ORD-20250606-556,2025-06-06,20:13:00,Tabla Estación,Tablas,38000,1
ORD-20241018-393,2024-10-18,19:28:00,Clásica,Burgers,11900,1
ORD-20230212-543,2023-02-12,18:26:00,Salmón Tando,Principales,18900,1
ORD-20240321-869,2024-03-21,19:36:00,Filete Trifolatti,Principales,23900,2
ORD-20250306-530,2025-03-06,21:19:00,Locos en su Emulsión,Entradas,25900,1
ORD-20250312-410,2025-03-12,21:53:00,Mechada Avocado,Burgers,12900,2
ORD-20250715-849,2025-07-15,18:11:00,Arancini,Entradas,11900,4
ORD-20240712-180,2024-07-12,18:45:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240531-437,2024-05-31,21:47:00,Tabla Estación,Tablas,38000,2
ORD-20231106-749,2023-11-06,23:32:00,Volcán de Chocolate,Postres,5600,3
ORD-20250926-197,2025-09-26,21:44:00,Margarita,Pizzas,8900,1
ORD-20240223-554,2024-02-23,21:24:00,Pepperoni,Pizzas,10900,1
ORD-20241229-633,2024-12-29,18:50:00,Mechada Avocado,Burgers,12900,1
ORD-20240714-504,2024-07-14,19:29:00,Clásica,Burgers,11900,1
ORD-20240418-998,2024-04-18,23:02:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20240910-916,2024-09-10,18:07:00,Camarón a la Vista,Entradas,14900,3
ORD-20240308-559,2024-03-08,17:22:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240902-766,2024-09-02,16:55:00,Clásica,Burgers,11900,1
ORD-20250823-499,2025-08-23,20:55:00,Copa de Vino CS,Vinos,3900,3
ORD-20240630-870,2024-06-30,20:26:00,Tabla Estación,Tablas,38000,1
ORD-20230405-586,2023-04-05,20:04:00,Valenciano,Principales,16900,1
ORD-20251127-500,2025-11-27,15:08:00,Arancini,Entradas,11900,1
ORD-20231126-296,2023-11-26,17:50:00,Volcán de Chocolate,Postres,5600,1
ORD-20230703-377,2023-07-03,17:51:00,Locos en su Emulsión,Entradas,25900,3
ORD-20240616-962,2024-06-16,20:40:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20241004-297,2024-10-04,17:23:00,Camarón a la Vista,Entradas,14900,1
ORD-20231027-263,2023-10-27,23:22:00,Rocca Avocado,Principales,25900,1
ORD-20240318-428,2024-03-18,19:21:00,Filete Trifolatti,Principales,23900,2
ORD-20241125-946,2024-11-25,17:24:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20251125-836,2025-11-25,20:49:00,Valenciano,Principales,16900,2
ORD-20251103-684,2025-11-03,20:37:00,Copa de Vino CS,Vinos,3900,2
ORD-20240310-736,2024-03-10,17:25:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20250823-354,2025-08-23,18:44:00,Margarita,Pizzas,8900,1
ORD-20230329-469,2023-03-29,19:20:00,Copa de Vino CS,Vinos,3900,2
ORD-20251115-302,2025-11-15,18:34:00,Clásica,Burgers,11900,1
ORD-20240303-358,2024-03-03,19:34:00,Pavlova (Papaya),Postres,5600,1
ORD-20231009-589,2023-10-09,16:18:00,Pepperoni,Pizzas,10900,4
ORD-20240702-793,2024-07-02,20:36:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240705-523,2024-07-05,15:08:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20230909-599,2023-09-09,18:05:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20240826-720,2024-08-26,16:55:00,Filete Trifolatti,Principales,23900,2
ORD-20240517-790,2024-05-17,20:21:00,Arancini,Entradas,11900,1
ORD-20230528-371,2023-05-28,20:07:00,Mechada Avocado,Burgers,12900,1
ORD-20230710-550,2023-07-10,18:20:00,Rocca Avocado,Principales,25900,3
ORD-20240320-575,2024-03-20,21:56:00,Pavlova (Papaya),Postres,5600,1
ORD-20240919-235,2024-09-19,21:08:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20241221-183,2024-12-21,20:32:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20240905-603,2024-09-05,18:57:00,Locos en su Emulsión,Entradas,25900,1
ORD-20250324-226,2025-03-24,20:02:00,Volcán de Chocolate,Postres,5600,1
ORD-20251129-412,2025-11-29,18:36:00,Tabla Estación,Tablas,38000,1
ORD-20230127-410,2023-01-27,19:00:00,Arancini,Entradas,11900,2
ORD-20240103-158,2024-01-03,19:05:00,Valenciano,Principales,16900,2
ORD-20250129-277,2025-01-29,21:35:00,Pavlova (Papaya),Postres,5600,1
ORD-20230101-104,2023-01-01,21:09:00,Rocca Avocado,Principales,25900,1
ORD-20240603-321,2024-06-03,15:32:00,Copa de Vino CS,Vinos,3900,1
ORD-20230722-801,2023-07-22,21:10:00,Camarón a la Vista,Entradas,14900,1
ORD-20240513-297,2024-05-13,19:44:00,Pavlova (Papaya),Postres,5600,4
ORD-20251117-291,2025-11-17,21:57:00,Tabla Estación,Tablas,38000,2
ORD-20250821-295,2025-08-21,23:58:00,Pepperoni,Pizzas,10900,1
ORD-20240725-831,2024-07-25,21:27:00,Arancini,Entradas,11900,3
ORD-20230614-429,2023-06-14,21:04:00,Margarita,Pizzas,8900,2
ORD-20241003-549,2024-10-03,17:24:00,Salmón Tando,Principales,18900,1
ORD-20240913-182,2024-09-13,21:02:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20240226-705,2024-02-26,12:37:00,Tabla Estación,Tablas,38000,1
ORD-20251204-893,2025-12-04,18:39:00,Volcán de Chocolate,Postres,5600,1
ORD-20230717-896,2023-07-17,21:29:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20250927-379,2025-09-27,19:58:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,4
ORD-20250703-692,2025-07-03,21:32:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20230409-948,2023-04-09,20:35:00,Filete Trifolatti,Principales,23900,1
ORD-20240424-657,2024-04-24,20:13:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,2
ORD-20250922-478,2025-09-22,18:49:00,Margarita,Pizzas,8900,1
ORD-20250417-133,2025-04-17,22:38:00,Clásica,Burgers,11900,1
ORD-20240305-591,2024-03-05,19:41:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250118-214,2025-01-18,20:07:00,Tabla Estación,Tablas,38000,4
ORD-20241129-948,2024-11-29,23:44:00,Clásica,Burgers,11900,3
ORD-20240609-366,2024-06-09,19:26:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20240513-404,2024-05-13,18:53:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20250118-782,2025-01-18,16:37:00,Clásica,Burgers,11900,1
ORD-20240423-440,2024-04-23,18:02:00,Pavlova (Papaya),Postres,5600,3
ORD-20250224-199,2025-02-24,20:07:00,Margarita,Pizzas,8900,2
ORD-20240807-691,2024-08-07,19:02:00,Filete Trifolatti,Principales,23900,1
ORD-20230423-603,2023-04-23,23:54:00,Margarita,Pizzas,8900,1
ORD-20240703-452,2024-07-03,19:40:00,Salmón Tando,Principales,18900,4
ORD-20231214-688,2023-12-14,19:04:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20240508-698,2024-05-08,20:38:00,Margarita,Pizzas,8900,1
ORD-20231214-255,2023-12-14,21:32:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20230103-246,2023-01-03,19:56:00,Pepperoni,Pizzas,10900,1
ORD-20251218-324,2025-12-18,20:08:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230725-780,2023-07-25,21:16:00,Salmón Tando,Principales,18900,1
ORD-20250705-494,2025-07-05,19:58:00,Margarita,Pizzas,8900,1
ORD-20240629-669,2024-06-29,22:12:00,Arancini,Entradas,11900,2
ORD-20230713-960,2023-07-13,19:32:00,Cuatro Formaggi,Pizzas,14200,3
ORD-20240116-120,2024-01-16,20:27:00,Tabla Estación,Tablas,38000,1
ORD-20250624-871,2025-06-24,20:18:00,Camarón a la Vista,Entradas,14900,1
ORD-20230608-540,2023-06-08,21:25:00,Salmón Tando,Principales,18900,1
ORD-20251128-269,2025-11-28,21:13:00,Locos en su Emulsión,Entradas,25900,1
ORD-20230726-371,2023-07-26,20:35:00,Valenciano,Principales,16900,3
ORD-20240806-725,2024-08-06,19:43:00,Mechada Avocado,Burgers,12900,1
ORD-20241222-584,2024-12-22,20:55:00,Mechada Avocado,Burgers,12900,1
ORD-20230215-429,2023-02-15,19:50:00,Filete Trifolatti,Principales,23900,1
ORD-20230315-254,2023-03-15,19:30:00,Volcán de Chocolate,Postres,5600,1
ORD-20241208-125,2024-12-08,21:29:00,Pepperoni,Pizzas,10900,1
ORD-20230530-330,2023-05-30,22:55:00,Mechada Avocado,Burgers,12900,1
ORD-20250106-520,2025-01-06,20:24:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250119-518,2025-01-19,17:19:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20240311-890,2024-03-11,19:27:00,Pepperoni,Pizzas,10900,1
ORD-20240429-624,2024-04-29,19:52:00,Copa de Vino CS,Vinos,3900,1
ORD-20241202-707,2024-12-02,20:28:00,Copa de Vino CS,Vinos,3900,1
ORD-20240618-730,2024-06-18,19:21:00,Salmón Tando,Principales,18900,1
ORD-20230205-366,2023-02-05,21:49:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250609-134,2025-06-09,18:04:00,Rocca Avocado,Principales,25900,2
ORD-20250120-428,2025-01-20,22:41:00,Pepperoni,Pizzas,10900,1
ORD-20240405-356,2024-04-05,16:01:00,Volcán de Chocolate,Postres,5600,1
ORD-20240829-218,2024-08-29,22:45:00,Filete Trifolatti,Principales,23900,1
ORD-20240818-685,2024-08-18,16:12:00,Salmón Tando,Principales,18900,1
ORD-20251117-725,2025-11-17,19:29:00,Margarita,Pizzas,8900,2
ORD-20250807-555,2025-08-07,20:26:00,Margarita,Pizzas,8900,2
ORD-20250313-597,2025-03-13,16:50:00,Margarita,Pizzas,8900,1
ORD-20240815-869,2024-08-15,18:39:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250219-108,2025-02-19,21:13:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20250419-175,2025-04-19,20:19:00,Mechada Avocado,Burgers,12900,1
ORD-20240424-627,2024-04-24,19:13:00,Pepperoni,Pizzas,10900,1
ORD-20240714-526,2024-07-14,22:19:00,Pepperoni,Pizzas,10900,2
ORD-20241122-586,2024-11-22,22:15:00,Margarita,Pizzas,8900,1
ORD-20250127-182,2025-01-27,23:52:00,Salmón Tando,Principales,18900,1
ORD-20251211-300,2025-12-11,20:53:00,Mechada Avocado,Burgers,12900,3
ORD-20240801-444,2024-08-01,21:20:00,Pavlova (Papaya),Postres,5600,4
ORD-20240110-710,2024-01-10,17:54:00,Rocca Avocado,Principales,25900,1
ORD-20230128-938,2023-01-28,15:45:00,Margarita,Pizzas,8900,1
ORD-20241003-525,2024-10-03,22:06:00,Pavlova (Papaya),Postres,5600,1
ORD-20241130-193,2024-11-30,23:28:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20230731-666,2023-07-31,20:53:00,Clásica,Burgers,11900,1
ORD-20230420-824,2023-04-20,20:23:00,Locos en su Emulsión,Entradas,25900,1
ORD-20230327-433,2023-03-27,19:25:00,Margarita,Pizzas,8900,1
ORD-20240101-191,2024-01-01,20:59:00,Camarón a la Vista,Entradas,14900,1
ORD-20241122-640,2024-11-22,18:54:00,Rocca Avocado,Principales,25900,1
ORD-20230305-883,2023-03-05,18:42:00,Locos en su Emulsión,Entradas,25900,3
ORD-20250801-265,2025-08-01,16:58:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20231129-400,2023-11-29,19:59:00,Filete Trifolatti,Principales,23900,1
ORD-20250105-386,2025-01-05,18:23:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250724-925,2025-07-24,20:12:00,Mechada Avocado,Burgers,12900,1
ORD-20240712-399,2024-07-12,17:31:00,Locos en su Emulsión,Entradas,25900,1
ORD-20250404-210,2025-04-04,19:01:00,Mechada Avocado,Burgers,12900,1
ORD-20241005-329,2024-10-05,23:24:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240927-812,2024-09-27,17:59:00,Mechada Avocado,Burgers,12900,1
ORD-20241207-861,2024-12-07,22:35:00,Cuatro Formaggi,Pizzas,14200,4
ORD-20230929-522,2023-09-29,19:34:00,Pepperoni,Pizzas,10900,1
ORD-20241210-560,2024-12-10,19:02:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20231004-496,2023-10-04,23:12:00,Clásica,Burgers,11900,1
ORD-20240929-133,2024-09-29,20:26:00,Copa de Vino CS,Vinos,3900,1
ORD-20250720-845,2025-07-20,21:51:00,Arancini,Entradas,11900,1
ORD-20250319-118,2025-03-19,18:23:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20230209-453,2023-02-09,21:04:00,Clásica,Burgers,11900,1
ORD-20230914-227,2023-09-14,19:34:00,Locos en su Emulsión,Entradas,25900,2
ORD-20240420-249,2024-04-20,18:05:00,Mechada Avocado,Burgers,12900,1
ORD-20230510-223,2023-05-10,19:53:00,Pavlova (Papaya),Postres,5600,2
ORD-20240121-357,2024-01-21,22:11:00,Pepperoni,Pizzas,10900,1
ORD-20240106-281,2024-01-06,16:59:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20251216-441,2025-12-16,17:03:00,Pepperoni,Pizzas,10900,1
ORD-20241213-222,2024-12-13,19:50:00,Clásica,Burgers,11900,1
ORD-20250914-294,2025-09-14,19:44:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20230106-310,2023-01-06,23:39:00,Rocca Avocado,Principales,25900,2
ORD-20230403-676,2023-04-03,23:57:00,Camarón a la Vista,Entradas,14900,1
ORD-20241015-289,2024-10-15,17:14:00,Salmón Tando,Principales,18900,2
ORD-20250222-494,2025-02-22,20:34:00,Copa de Vino CS,Vinos,3900,1
ORD-20230408-490,2023-04-08,21:51:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230611-164,2023-06-11,18:27:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240131-461,2024-01-31,17:28:00,Jugo de Pulpa,Bebidas,3000,4
ORD-20250424-662,2025-04-24,23:38:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20231111-743,2023-11-11,19:02:00,Margarita,Pizzas,8900,2
ORD-20230808-798,2023-08-08,20:21:00,Volcán de Chocolate,Postres,5600,1
ORD-20250503-766,2025-05-03,23:09:00,Mechada Avocado,Burgers,12900,2
ORD-20240907-545,2024-09-07,17:01:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20250308-252,2025-03-08,18:09:00,Volcán de Chocolate,Postres,5600,1
ORD-20230716-240,2023-07-16,20:09:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20241231-322,2024-12-31,20:36:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20241205-506,2024-12-05,19:21:00,Salmón Tando,Principales,18900,2
ORD-20230624-176,2023-06-24,16:36:00,Pavlova (Papaya),Postres,5600,1
ORD-20251025-934,2025-10-25,19:20:00,Clásica,Burgers,11900,1
ORD-20240101-560,2024-01-01,19:12:00,Mechada Avocado,Burgers,12900,1
ORD-20230221-359,2023-02-21,19:59:00,Margarita,Pizzas,8900,2
ORD-20230815-351,2023-08-15,20:00:00,Mechada Avocado,Burgers,12900,3
ORD-20250214-935,2025-02-14,22:26:00,Filete Trifolatti,Principales,23900,1
ORD-20240112-418,2024-01-12,18:53:00,Mechada Avocado,Burgers,12900,1
ORD-20240820-505,2024-08-20,19:14:00,Arancini,Entradas,11900,1
ORD-20251218-170,2025-12-18,18:46:00,Pavlova (Papaya),Postres,5600,1
ORD-20230619-366,2023-06-19,20:43:00,Mechada Avocado,Burgers,12900,2
ORD-20231015-178,2023-10-15,20:29:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20230326-551,2023-03-26,17:24:00,Salmón Tando,Principales,18900,2
ORD-20241025-395,2024-10-25,23:22:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20241119-244,2024-11-19,15:50:00,Clásica,Burgers,11900,1
ORD-20240902-294,2024-09-02,20:39:00,Margarita,Pizzas,8900,1
ORD-20231215-687,2023-12-15,18:41:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20250902-834,2025-09-02,18:10:00,Clásica,Burgers,11900,1
ORD-20250623-254,2025-06-23,19:54:00,Clásica,Burgers,11900,2
ORD-20230115-520,2023-01-15,18:03:00,Clásica,Burgers,11900,1
ORD-20240203-674,2024-02-03,21:12:00,Volcán de Chocolate,Postres,5600,2
ORD-20240411-583,2024-04-11,17:13:00,Mechada Avocado,Burgers,12900,1
ORD-20241108-589,2024-11-08,19:59:00,Volcán de Chocolate,Postres,5600,1
ORD-20241014-821,2024-10-14,21:01:00,Rocca Avocado,Principales,25900,2
ORD-20231016-827,2023-10-16,23:37:00,Salmón Tando,Principales,18900,4
ORD-20240325-527,2024-03-25,20:45:00,Mechada Avocado,Burgers,12900,1
ORD-20251013-704,2025-10-13,17:59:00,Copa de Vino CS,Vinos,3900,1
ORD-20250709-260,2025-07-09,19:56:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20250425-879,2025-04-25,18:58:00,Arancini,Entradas,11900,2
ORD-20250609-272,2025-06-09,20:02:00,Valenciano,Principales,16900,1
ORD-20241026-429,2024-10-26,18:47:00,Arancini,Entradas,11900,1
ORD-20241029-154,2024-10-29,22:56:00,Copa de Vino CS,Vinos,3900,3
ORD-20240514-575,2024-05-14,23:34:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20230831-219,2023-08-31,19:08:00,Margarita,Pizzas,8900,1
ORD-20250319-968,2025-03-19,19:26:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20250730-718,2025-07-30,23:36:00,Mechada Avocado,Burgers,12900,1
ORD-20230711-145,2023-07-11,19:50:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20230430-495,2023-04-30,23:01:00,Pepperoni,Pizzas,10900,2
ORD-20240625-454,2024-06-25,20:30:00,Mechada Avocado,Burgers,12900,1
ORD-20251204-401,2025-12-04,23:09:00,Clásica,Burgers,11900,1
ORD-20240811-939,2024-08-11,21:04:00,Filete Trifolatti,Principales,23900,2
ORD-20230616-448,2023-06-16,16:18:00,Copa de Vino CS,Vinos,3900,1
ORD-20230730-792,2023-07-30,19:17:00,Rocca Avocado,Principales,25900,1
ORD-20240317-670,2024-03-17,21:29:00,Pepperoni,Pizzas,10900,1
ORD-20240813-426,2024-08-13,17:19:00,Pepperoni,Pizzas,10900,2
ORD-20240218-205,2024-02-18,20:11:00,Camarón a la Vista,Entradas,14900,1
ORD-20250518-437,2025-05-18,16:25:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230708-771,2023-07-08,21:34:00,Pepperoni,Pizzas,10900,1
ORD-20240505-963,2024-05-05,19:58:00,Clásica,Burgers,11900,1
ORD-20250811-807,2025-08-11,15:32:00,Pepperoni,Pizzas,10900,1
ORD-20240516-255,2024-05-16,20:04:00,Filete Trifolatti,Principales,23900,1
ORD-20230926-715,2023-09-26,18:05:00,Arancini,Entradas,11900,4
ORD-20250308-322,2025-03-08,20:45:00,Pepperoni,Pizzas,10900,1
ORD-20230119-668,2023-01-19,18:19:00,Pepperoni,Pizzas,10900,1
ORD-20230126-197,2023-01-26,18:06:00,Pepperoni,Pizzas,10900,1
ORD-20230626-277,2023-06-26,19:34:00,Clásica,Burgers,11900,2
ORD-20250518-109,2025-05-18,21:36:00,Margarita,Pizzas,8900,1
ORD-20240827-796,2024-08-27,20:28:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20251201-116,2025-12-01,18:43:00,Pavlova (Papaya),Postres,5600,1
ORD-20250402-805,2025-04-02,20:48:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240710-148,2024-07-10,22:36:00,Rocca Avocado,Principales,25900,1
ORD-20230719-566,2023-07-19,18:15:00,Salmón Tando,Principales,18900,4
ORD-20250830-672,2025-08-30,20:59:00,Mechada Avocado,Burgers,12900,1
ORD-20230405-739,2023-04-05,21:18:00,Camarón a la Vista,Entradas,14900,1
ORD-20250611-963,2025-06-11,15:26:00,Cuatro Formaggi,Pizzas,14200,1
