reservation_id,date,time,pax,customer_name,status,channel
RES-25150,2025-09-12,13:00,4,Cliente 25150,Show,Web
RES-25151,2025-09-12,14:00,2,Cliente 25151,Cancelled,Web
RES-25152,2025-09-13,20:00,4,Cliente 25152,No-Show,WhatsApp
RES-25153,2025-09-13,20:00,2,Cliente 25153,Show,Web
RES-25154,2025-09-13,14:00,2,Cliente 25154,Show,WhatsApp
RES-25155,2025-09-13,14:00,2,Cliente 25155,Show,Phone
RES-25156,2025-09-13,20:00,4,Cliente 25156,No-Show,WhatsApp
RES-25157,2025-09-13,20:00,2,Cliente 25157,Show,WhatsApp
RES-25158,2025-09-13,21:00,2,Cliente 25158,Show,Web
RES-25159,2025-09-13,19:00,2,Cliente 25159,Show,WhatsApp
RES-25160,2025-09-13,21:00,4,Cliente 25160,Show,WhatsApp
RES-25161,2025-09-13,14:00,2,Cliente 25161,Show,Web
RES-25162,2025-09-13,20:00,2,Cliente 25162,Cancelled,Phone
RES-25163,2025-09-13,19:00,2,Cliente 25163,Show,WhatsApp
RES-25164,2025-09-13,13:00,2,Cliente 25164,Show,Web
RES-25165,2025-09-13,19:00,4,Cliente 25165,Show,Web
RES-25166,2025-09-13,20:00,2,Cliente 25166,Show,WhatsApp
RES-25167,2025-09-13,21:00,2,Cliente 25167,Show,Web
RES-25168,2025-09-13,21:00,2,Cliente 25168,Show,WhatsApp
RES-25169,2025-09-13,19:00,2,Cliente 25169,Show,Web
RES-25170,2025-09-13,21:00,8,Cliente 25170,Show,Phone
RES-25171,2025-09-13,20:00,4,Cliente 25171,Show,WhatsApp
RES-25172,2025-09-13,20:00,4,Cliente 25172,Show,WhatsApp
RES-25173,2025-09-13,20:00,2,Cliente 25173,Show,Web
RES-25174,2025-09-13,21:00,4,Cliente 25174,Show,Phone
RES-25175,2025-09-13,21:00,2,Cliente 25175,Show,Web
RES-25176,2025-09-14,20:00,2,Cliente 25176,Show,Web
RES-25177,2025-09-14,19:00,4,Cliente 25177,Show,Web
RES-25178,2025-09-14,14:00,6,Cliente 25178,Show,Phone
RES-25179,2025-09-14,19:00,2,Cliente 25179,Cancelled,Phone
RES-25180,2025-09-14,19:00,2,Cliente 25180,Show,WhatsApp
RES-25181,2025-09-14,19:00,8,Cliente 25181,Show,Phone
RES-25182,2025-09-14,14:00,2,Cliente 25182,Show,Web
RES-25183,2025-09-14,22:00,2,Cliente 25183,Cancelled,Web
RES-25184,2025-09-14,20:00,4,Cliente 25184,Show,Web
RES-25185,2025-09-14,20:00,4,Cliente 25185,Show,Web
RES-25186,2025-09-14,19:00,2,Cliente 25186,Show,WhatsApp
RES-25187,2025-09-14,14:00,2,Cliente 25187,Show,Phone
RES-25188,2025-09-14,14:00,2,Cliente 25188,Show,Web
RES-25189,2025-09-14,19:00,4,Cliente 25189,Show,WhatsApp
RES-25190,2025-09-14,20:00,2,Cliente 25190,Show,WhatsApp
RES-25191,2025-09-14,19:00,2,Cliente 25191,Show,Web
RES-25192,2025-09-14,20:00,2,Cliente 25192,Show,Web
RES-25193,2025-09-14,19:00,2,Cliente 25193,Cancelled,WhatsApp
RES-25194,2025-09-14,22:00,2,Cliente 25194,Show,Web
RES-25195,2025-09-14,20:00,2,Cliente 25195,Show,Phone
RES-25196,2025-09-14,14:00,4,Cliente 25196,Show,WhatsApp
RES-25197,2025-09-15,20:00,2,Cliente 25197,Show,Web
RES-25198,2025-09-15,14:00,6,Cliente 25198,Show,Web
RES-25199,2025-09-15,13:00,2,Cliente 25199,No-Show,Web
RES-25200,2025-09-15,22:00,2,Cliente 25200,No-Show,WhatsApp
RES-25201,2025-09-15,14:00,2,Cliente 25201,No-Show,WhatsApp
RES-25202,2025-09-15,20:00,2,Cliente 25202,No-Show,WhatsApp
RES-25203,2025-09-15,21:00,2,Cliente 25203,Show,Web
RES-25204,2025-09-15,20:00,2,Cliente 25204,Show,WhatsApp
RES-25205,2025-09-15,19:00,4,Cliente 25205,Show,Web
RES-25206,2025-09-15,20:00,2,Cliente 25206,Show,Phone
RES-25207,2025-09-15,14:00,2,Cliente 25207,Show,WhatsApp
RES-25208,2025-09-15,13:00,2,Cliente 25208,Show,Phone
RES-25209,2025-09-15,22:00,4,Cliente 25209,Show,WhatsApp
RES-25210,2025-09-15,22:00,2,Cliente 25210,Show,WhatsApp
RES-25211,2025-09-15,20:00,2,Cliente 25211,Show,Web
RES-25212,2025-09-15,13:00,2,Cliente 25212,Show,WhatsApp
RES-25213,2025-09-15,22:00,2,Cliente 25213,Show,Web
RES-25214,2025-09-15,21:00,2,Cliente 25214,Show,Phone
RES-25215,2025-09-17,20:00,4,Cliente 25215,Show,Phone
RES-25216,2025-09-17,21:00,4,Cliente 25216,Show,Web
RES-25217,2025-09-17,20:00,4,Cliente 25217,Show,Web
RES-25218,2025-09-17,20:00,2,Cliente 25218,Cancelled,Phone
RES-25219,2025-09-17,19:00,2,Cliente 25219,Show,Web
RES-25220,2025-09-17,21:00,2,Cliente 25220,Cancelled,Web
RES-25221,2025-09-17,20:00,2,Cliente 25221,Show,WhatsApp
RES-25222,2025-09-17,20:00,2,Cliente 25222,Show,Web
RES-25223,2025-09-17,22:00,4,Cliente 25223,Show,Web
RES-25224,2025-09-17,21:00,4,Cliente 25224,Show,Phone
RES-25225,2025-09-17,19:00,2,Cliente 25225,Show,Web
RES-25226,2025-09-17,20:00,2,Cliente 25226,Cancelled,WhatsApp
RES-25227,2025-09-17,19:00,4,Cliente 25227,Show,Web
RES-25228,2025-09-17,22:00,2,Cliente 25228,Show,Phone
RES-25229,2025-09-17,20:00,2,Cliente 25229,Show,WhatsApp
RES-25230,2025-09-17,22:00,2,Cliente 25230,No-Show,Phone
RES-25231,2025-09-17,13:00,2,Cliente 25231,Show,Web
RES-25232,2025-09-17,20:00,4,Cliente 25232,Show,Web
RES-25233,2025-09-17,20:00,2,Cliente 25233,Show,Web
RES-25234,2025-09-17,19:00,2,Cliente 25234,Show,Web
RES-25235,2025-09-17,20:00,2,Cliente 25235,Show,WhatsApp
RES-25236,2025-09-17,13:00,4,Cliente 25236,Show,WhatsApp
RES-25237,2025-09-17,20:00,2,Cliente 25237,Show,Phone
RES-25238,2025-09-17,20:00,2,Cliente 25238,Show,Phone
RES-25239,2025-09-17,13:00,2,Cliente 25239,Show,Web
RES-25240,2025-09-17,20:00,4,Cliente 25240,Show,Web
RES-25241,2025-09-17,20:00,2,Cliente 25241,No-Show,Web
RES-25242,2025-09-17,14:00,2,Cliente 25242,Show,Web
RES-25243,2025-09-17,20:00,2,Cliente 25243,Show,WhatsApp
RES-25244,2025-09-17,14:00,8,Cliente 25244,Show,Web
RES-25245,2025-09-17,20:00,6,Cliente 25245,Show,Web
RES-25246,2025-09-17,21:00,2,Cliente 25246,Show,Phone
RES-25247,2025-09-17,19:00,4,Cliente 25247,Cancelled,WhatsApp
RES-25248,2025-09-17,13:00,2,Cliente 25248,Show,Phone
RES-25249,2025-09-17,19:00,8,Cliente 25249,Show,Web
RES-25250,2025-09-17,13:00,2,Cliente 25250,Show,Web
RES-25251,2025-09-20,19:00,2,Cliente 25251,No-Show,Web
RES-25252,2025-09-20,13:00,2,Cliente 25252,No-Show,Web
RES-25253,2025-09-20,14:00,2,Cliente 25253,Show,Web
RES-25254,2025-09-20,19:00,6,Cliente 25254,Show,Phone
RES-25255,2025-09-20,22:00,4,Cliente 25255,Show,Web
RES-25256,2025-09-20,21:00,2,Cliente 25256,Show,Web
RES-25257,2025-09-20,14:00,6,Cliente 25257,Show,Phone
RES-25258,2025-09-20,13:00,4,Cliente 25258,Show,Web
RES-25259,2025-09-20,20:00,4,Cliente 25259,Show,Web
RES-25260,2025-09-20,21:00,2,Cliente 25260,Show,Phone
RES-25261,2025-09-20,22:00,2,Cliente 25261,Show,WhatsApp
RES-25262,2025-09-20,20:00,4,Cliente 25262,Show,WhatsApp
RES-25263,2025-09-20,20:00,2,Cliente 25263,Show,Web
RES-25264,2025-09-20,22:00,4,Cliente 25264,Show,Phone
RES-25265,2025-09-20,13:00,2,Cliente 25265,Show,WhatsApp
RES-25266,2025-09-20,22:00,2,Cliente 25266,Show,Phone
RES-25267,2025-09-20,22:00,2,Cliente 25267,Show,WhatsApp
RES-25268,2025-09-20,21:00,2,Cliente 25268,Show,Web
RES-25269,2025-09-20,13:00,8,Cliente 25269,Show,Web
RES-25270,2025-09-20,19:00,4,Cliente 25270,Show,WhatsApp
RES-25271,2025-09-20,14:00,2,Cliente 25271,Show,Web
RES-25272,2025-09-20,13:00,4,Cliente 25272,Cancelled,Web
RES-25273,2025-09-20,21:00,4,Cliente 25273,Show,Phone
RES-25274,2025-09-20,21:00,2,Cliente 25274,No-Show,Web
RES-25275,2025-09-20,20:00,2,Cliente 25275,Cancelled,WhatsApp
RES-25276,2025-09-20,21:00,4,Cliente 25276,Show,WhatsApp
RES-25277,2025-09-20,20:00,4,Cliente 25277,Show,Web
RES-25278,2025-09-20,20:00,4,Cliente 25278,Show,Web
RES-25279,2025-09-20,20:00,4,Cliente 25279,Show,Web
RES-25280,2025-09-20,21:00,2,Cliente 25280,Show,Web
RES-25281,2025-09-20,20:00,4,Cliente 25281,Show,WhatsApp
RES-25282,2025-09-20,19:00,2,Cliente 25282,Show,WhatsApp
RES-25283,2025-09-20,22:00,4,Cliente 25283,Show,Phone
RES-25284,2025-09-20,21:00,4,Cliente 25284,Show,WhatsApp
RES-25285,2025-09-20,20:00,2,Cliente 25285,Show,WhatsApp
RES-25286,2025-09-20,20:00,2,Cliente 25286,Show,Phone
RES-25287,2025-09-20,13:00,2,Cliente 25287,Show,WhatsApp
RES-25288,2025-09-20,19:00,2,Cliente 25288,Show,Phone
RES-25289,2025-09-20,19:00,4,Cliente 25289,Cancelled,WhatsApp
RES-25290,2025-09-20,14:00,2,Cliente 25290,Show,Web
RES-25291,2025-09-20,19:00,2,Cliente 25291,Show,Web
RES-25292,2025-09-20,14:00,4,Cliente 25292,Show,WhatsApp
RES-25293,2025-09-20,20:00,8,Cliente 25293,Show,WhatsApp
RES-25294,2025-09-20,14:00,2,Cliente 25294,No-Show,Web
RES-25295,2025-09-20,20:00,2,Cliente 25295,Show,WhatsApp
RES-25296,2025-09-20,20:00,8,Cliente 25296,Show,Web
RES-25297,2025-09-20,14:00,2,Cliente 25297,Show,WhatsApp
RES-25298,2025-09-20,21:00,2,Cliente 25298,Show,Web
RES-25299,2025-09-20,20:00,2,Cliente 25299,Show,Phone
RES-25300,2025-09-20,21:00,2,Cliente 25300,Show,WhatsApp
RES-25301,2025-09-20,19:00,2,Cliente 25301,Show,Phone
RES-25302,2025-09-20,19:00,2,Cliente 25302,Show,Phone
RES-25303,2025-09-20,20:00,2,Cliente 25303,Show,Web
RES-25304,2025-09-20,20:00,2,Cliente 25304,Show,Phone
RES-25305,2025-09-20,20:00,2,Cliente 25305,Show,WhatsApp
RES-25306,2025-09-20,21:00,2,Cliente 25306,No-Show,WhatsApp
RES-25307,2025-09-20,14:00,2,Cliente 25307,Show,Web
RES-25308,2025-09-20,19:00,2,Cliente 25308,Show,WhatsApp
RES-25309,2025-09-20,20:00,2,Cliente 25309,Show,WhatsApp
RES-25310,2025-09-20,19:00,2,Cliente 25310,Show,Web
RES-25311,2025-09-20,20:00,2,Cliente 25311,Show,Web
RES-25312,2025-09-20,21:00,4,Cliente 25312,Show,Web
RES-25313,2025-09-20,19:00,2,Cliente 25313,Show,Web
RES-25314,2025-09-20,20:00,8,Cliente 25314,Show,WhatsApp
RES-25315,2025-09-20,21:00,4,Cliente 25315,No-Show,Web
RES-25316,2025-09-20,21:00,2,Cliente 25316,Show,WhatsApp
RES-25317,2025-09-20,14:00,2,Cliente 25317,Show,Web
RES-25318,2025-09-20,20:00,2,Cliente 25318,Show,WhatsApp
RES-25319,2025-09-20,21:00,8,Cliente 25319,Show,WhatsApp
RES-25320,2025-09-20,21:00,4,Cliente 25320,Show,Web
RES-25321,2025-09-20,21:00,2,Cliente 25321,Show,Web
RES-25322,2025-09-21,19:00,2,Cliente 25322,Show,Phone
RES-25323,2025-09-21,13:00,2,Cliente 25323,Show,WhatsApp
RES-25324,2025-09-21,20:00,2,Cliente 25324,Show,Web
RES-25325,2025-09-21,13:00,2,Cliente 25325,Show,Web
RES-25326,2025-09-21,19:00,6,Cliente 25326,Show,Phone
RES-25327,2025-09-21,14:00,4,Cliente 25327,Show,Web
RES-25328,2025-09-21,20:00,2,Cliente 25328,Show,Web
RES-25329,2025-09-21,20:00,2,Cliente 25329,Show,Web
RES-25330,2025-09-21,20:00,2,Cliente 25330,Show,Web
RES-25331,2025-09-21,19:00,2,Cliente 25331,Show,Phone
RES-25332,2025-09-21,21:00,2,Cliente 25332,Show,Web
RES-25333,2025-09-21,22:00,6,Cliente 25333,Show,Web
RES-25334,2025-09-21,19:00,2,Cliente 25334,Show,Phone
RES-25335,2025-09-21,19:00,2,Cliente 25335,No-Show,Phone
RES-25336,2025-09-21,20:00,2,Cliente 25336,Show,WhatsApp
RES-25337,2025-09-21,20:00,2,Cliente 25337,Show,Web
RES-25338,2025-09-21,21:00,2,Cliente 25338,Show,Web
RES-25339,2025-09-21,14:00,2,Cliente 25339,Show,WhatsApp
RES-25340,2025-09-21,20:00,2,Cliente 25340,Show,Web
RES-25341,2025-09-21,19:00,2,Cliente 25341,Show,WhatsApp
RES-25342,2025-09-21,21:00,6,Cliente 25342,Show,Web
RES-25343,2025-09-22,19:00,4,Cliente 25343,Show,Web
RES-25344,2025-09-22,21:00,4,Cliente 25344,Show,Web
RES-25345,2025-09-22,19:00,4,Cliente 25345,Show,Web
RES-25346,2025-09-22,20:00,4,Cliente 25346,Show,Phone
RES-25347,2025-09-22,20:00,4,Cliente 25347,Show,Web
RES-25348,2025-09-22,20:00,2,Cliente 25348,No-Show,Web
RES-25349,2025-09-22,22:00,2,Cliente 25349,Show,Phone
RES-25350,2025-09-22,19:00,2,Cliente 25350,No-Show,Web
RES-25351,2025-09-22,14:00,2,Cliente 25351,Show,Phone
RES-25352,2025-09-22,21:00,4,Cliente 25352,Show,Phone
RES-25353,2025-09-22,13:00,2,Cliente 25353,Cancelled,Web
RES-25354,2025-09-22,20:00,2,Cliente 25354,Show,Web
RES-25355,2025-09-22,13:00,2,Cliente 25355,Show,Phone
RES-25356,2025-09-22,19:00,2,Cliente 25356,Show,Web
RES-25357,2025-09-22,19:00,2,Cliente 25357,Cancelled,Phone
RES-25358,2025-09-22,13:00,4,Cliente 25358,Show,Web
RES-25359,2025-09-22,13:00,2,Cliente 25359,No-Show,WhatsApp
RES-25360,2025-09-22,20:00,8,Cliente 25360,Cancelled,Web
RES-25361,2025-09-22,13:00,2,Cliente 25361,No-Show,WhatsApp
RES-25362,2025-09-22,21:00,2,Cliente 25362,Show,Web
RES-25363,2025-09-22,13:00,2,Cliente 25363,Show,Web
RES-25364,2025-09-22,19:00,2,Cliente 25364,Show,Phone
RES-25365,2025-09-22,19:00,4,Cliente 25365,Show,WhatsApp
RES-25366,2025-09-22,20:00,2,Cliente 25366,Cancelled,Web
RES-25367,2025-09-22,21:00,4,Cliente 25367,Show,WhatsApp
RES-25368,2025-09-22,14:00,2,Cliente 25368,Show,Phone
RES-25369,2025-09-22,20:00,4,Cliente 25369,Show,Phone
RES-25370,2025-09-22,21:00,2,Cliente 25370,Show,Phone
RES-25371,2025-09-24,21:00,2,Cliente 25371,Show,Phone
RES-25372,2025-09-24,22:00,2,Cliente 25372,Show,WhatsApp
RES-25373,2025-09-24,14:00,2,Cliente 25373,Show,Web
RES-25374,2025-09-24,20:00,2,Cliente 25374,Show,Web
RES-25375,2025-09-24,21:00,4,Cliente 25375,Show,Web
RES-25376,2025-09-24,20:00,2,Cliente 25376,Show,WhatsApp
RES-25377,2025-09-24,22:00,2,Cliente 25377,Show,Web
RES-25378,2025-09-24,19:00,2,Cliente 25378,Show,Phone
RES-25379,2025-09-24,20:00,2,Cliente 25379,Show,Web
RES-25380,2025-09-24,19:00,4,Cliente 25380,Show,Web
RES-25381,2025-09-24,22:00,2,Cliente 25381,Show,WhatsApp
RES-25382,2025-09-24,20:00,4,Cliente 25382,Show,WhatsApp
RES-25383,2025-09-24,13:00,2,Cliente 25383,Show,Web
RES-25384,2025-09-24,22:00,2,Cliente 25384,Show,Phone
RES-25385,2025-09-24,20:00,4,Cliente 25385,Show,WhatsApp
RES-25386,2025-09-24,21:00,2,Cliente 25386,Show,Phone
RES-25387,2025-09-24,19:00,2,Cliente 25387,Show,WhatsApp
RES-25388,2025-09-24,19:00,2,Cliente 25388,No-Show,WhatsApp
RES-25389,2025-09-24,20:00,2,Cliente 25389,Show,Web
RES-25390,2025-09-24,14:00,2,Cliente 25390,Show,Phone
RES-25391,2025-09-24,19:00,2,Cliente 25391,Show,WhatsApp
RES-25392,2025-09-24,20:00,4,Cliente 25392,Show,Web
RES-25393,2025-09-24,14:00,2,Cliente 25393,Show,Web
RES-25394,2025-09-24,20:00,2,Cliente 25394,No-Show,WhatsApp
RES-25395,2025-09-24,21:00,2,Cliente 25395,No-Show,Web
RES-25396,2025-09-24,20:00,2,Cliente 25396,Show,WhatsApp
RES-25397,2025-09-26,21:00,2,Cliente 25397,Show,Web
RES-25398,2025-09-26,20:00,2,Cliente 25398,Show,Phone
RES-25399,2025-09-26,19:00,2,Cliente 25399,Show,Web
RES-25400,2025-09-26,20:00,2,Cliente 25400,Show,Phone
RES-25401,2025-09-26,13:00,2,Cliente 25401,Show,Web
RES-25402,2025-09-26,13:00,2,Cliente 25402,Show,Web
RES-25403,2025-09-26,21:00,2,Cliente 25403,Show,WhatsApp
RES-25404,2025-09-26,21:00,2,Cliente 25404,Show,WhatsApp
RES-25405,2025-09-26,20:00,2,Cliente 25405,Show,Web
RES-25406,2025-09-26,20:00,4,Cliente 25406,Show,WhatsApp
RES-25407,2025-09-26,20:00,2,Cliente 25407,Show,WhatsApp
RES-25408,2025-09-26,14:00,4,Cliente 25408,No-Show,Web
RES-25409,2025-09-26,13:00,4,Cliente 25409,No-Show,Web
RES-25410,2025-09-26,20:00,2,Cliente 25410,Show,Web
RES-25411,2025-09-26,20:00,2,Cliente 25411,Show,WhatsApp
RES-25412,2025-09-26,19:00,2,Cliente 25412,No-Show,Web
RES-25413,2025-09-26,20:00,2,Cliente 25413,Cancelled,WhatsApp
RES-25414,2025-09-26,14:00,4,Cliente 25414,Show,Web
RES-25415,2025-09-26,13:00,2,Cliente 25415,No-Show,WhatsApp
RES-25416,2025-09-26,20:00,2,Cliente 25416,Show,WhatsApp
RES-25417,2025-09-26,20:00,4,Cliente 25417,Show,WhatsApp
RES-25418,2025-09-26,22:00,2,Cliente 25418,Show,Phone
RES-25419,2025-09-26,21:00,2,Cliente 25419,Show,Phone
RES-25420,2025-09-26,20:00,4,Cliente 25420,Show,Web
RES-25421,2025-09-26,21:00,2,Cliente 25421,No-Show,WhatsApp
RES-25422,2025-09-26,22:00,4,Cliente 25422,Show,WhatsApp
RES-25423,2025-09-26,13:00,2,Cliente 25423,Show,Web
RES-25424,2025-09-26,14:00,2,Cliente 25424,Show,Web
RES-25425,2025-09-26,13:00,2,Cliente 25425,Show,Web
RES-25426,2025-09-26,20:00,2,Cliente 25426,Show,WhatsApp
RES-25427,2025-09-26,20:00,2,Cliente 25427,Show,Web
RES-25428,2025-09-26,19:00,2,Cliente 25428,Show,Phone
RES-25429,2025-09-26,13:00,2,Cliente 25429,No-Show,WhatsApp
RES-25430,2025-09-26,22:00,2,Cliente 25430,Show,WhatsApp
RES-25431,2025-09-26,20:00,2,Cliente 25431,Show,Web
RES-25432,2025-09-26,13:00,2,Cliente 25432,Show,Web
RES-25433,2025-09-26,13:00,2,Cliente 25433,Cancelled,Phone
RES-25434,2025-09-26,21:00,2,Cliente 25434,Show,WhatsApp
RES-25435,2025-09-26,14:00,2,Cliente 25435,Show,Phone
RES-25436,2025-09-26,13:00,4,Cliente 25436,Show,Web
RES-25437,2025-09-26,19:00,4,Cliente 25437,Show,Phone
RES-25438,2025-09-26,14:00,4,Cliente 25438,Show,Web
RES-25439,2025-09-26,13:00,4,Cliente 25439,Show,Web
RES-25440,2025-09-26,20:00,2,Cliente 25440,Show,WhatsApp
RES-25441,2025-09-26,20:00,2,Cliente 25441,Cancelled,WhatsApp
RES-25442,2025-09-27,21:00,4,Cliente 25442,Show,Web
RES-25443,2025-09-27,13:00,2,Cliente 25443,Show,Web
RES-25444,2025-09-27,21:00,2,Cliente 25444,Show,WhatsApp
RES-25445,2025-09-27,20:00,4,Cliente 25445,Show,Web
RES-25446,2025-09-27,22:00,2,Cliente 25446,Show,Phone
RES-25447,2025-09-27,14:00,2,Cliente 25447,Show,WhatsApp
RES-25448,2025-09-27,13:00,4,Cliente 25448,Show,Web
RES-25449,2025-09-27,19:00,2,Cliente 25449,No-Show,WhatsApp
RES-25450,2025-09-27,20:00,2,Cliente 25450,Show,WhatsApp
RES-25451,2025-09-27,21:00,2,Cliente 25451,Show,Web
RES-25452,2025-09-27,19:00,4,Cliente 25452,Show,Phone
RES-25453,2025-09-27,20:00,2,Cliente 25453,Show,WhatsApp
RES-25454,2025-09-27,21:00,4,Cliente 25454,Show,Phone
RES-25455,2025-09-27,19:00,2,Cliente 25455,Show,WhatsApp
RES-25456,2025-09-27,19:00,2,Cliente 25456,No-Show,Web
RES-25457,2025-09-27,20:00,2,Cliente 25457,No-Show,WhatsApp
RES-25458,2025-09-27,19:00,2,Cliente 25458,Show,Phone
RES-25459,2025-09-27,21:00,2,Cliente 25459,Show,Phone
RES-25460,2025-09-27,19:00,2,Cliente 25460,Show,Phone
RES-25461,2025-09-27,14:00,2,Cliente 25461,Show,Web
RES-25462,2025-09-27,22:00,2,Cliente 25462,No-Show,WhatsApp
RES-25463,2025-09-27,14:00,2,Cliente 25463,Show,Phone
RES-25464,2025-09-27,21:00,2,Cliente 25464,Show,WhatsApp
RES-25465,2025-09-27,21:00,4,Cliente 25465,No-Show,WhatsApp
RES-25466,2025-09-27,20:00,4,Cliente 25466,Show,WhatsApp
RES-25467,2025-09-27,14:00,2,Cliente 25467,No-Show,WhatsApp
RES-25468,2025-09-27,19:00,4,Cliente 25468,Show,WhatsApp
RES-25469,2025-09-27,21:00,2,Cliente 25469,Show,Web
RES-25470,2025-09-27,21:00,2,Cliente 25470,Show,WhatsApp
RES-25471,2025-09-27,22:00,2,Cliente 25471,No-Show,Phone
RES-25472,2025-09-27,22:00,4,Cliente 25472,No-Show,WhatsApp
RES-25473,2025-09-27,20:00,2,Cliente 25473,Show,WhatsApp
RES-25474,2025-09-27,21:00,2,Cliente 25474,Show,WhatsApp
RES-25475,2025-09-28,14:00,2,Cliente 25475,Cancelled,Web
RES-25476,2025-09-28,22:00,4,Cliente 25476,Show,Web
RES-25477,2025-09-28,21:00,6,Cliente 25477,Show,WhatsApp
RES-25478,2025-09-28,19:00,4,Cliente 25478,Show,Web
RES-25479,2025-09-28,13:00,2,Cliente 25479,Show,Web
RES-25480,2025-09-28,20:00,2,Cliente 25480,Show,Web
RES-25481,2025-09-28,14:00,6,Cliente 25481,Show,WhatsApp
RES-25482,2025-09-28,20:00,4,Cliente 25482,Show,WhatsApp
RES-25483,2025-09-28,21:00,4,Cliente 25483,Show,WhatsApp
RES-25484,2025-09-28,20:00,2,Cliente 25484,Show,Web
RES-25485,2025-09-28,20:00,2,Cliente 25485,Show,WhatsApp
RES-25486,2025-09-28,21:00,4,Cliente 25486,Show,Web
RES-25487,2025-09-28,13:00,2,Cliente 25487,Show,WhatsApp
RES-25488,2025-09-28,13:00,2,Cliente 25488,Show,Web
RES-25489,2025-09-28,20:00,2,Cliente 25489,Show,WhatsApp
RES-25490,2025-09-28,21:00,2,Cliente 25490,Show,Phone
RES-25491,2025-09-28,19:00,2,Cliente 25491,Cancelled,Web
RES-25492,2025-09-28,20:00,2,Cliente 25492,Show,Phone
RES-25493,2025-09-28,20:00,2,Cliente 25493,Show,WhatsApp
RES-25494,2025-09-28,20:00,2,Cliente 25494,Show,WhatsApp
RES-25495,2025-09-28,21:00,2,Cliente 25495,Cancelled,Phone
RES-25496,2025-09-28,20:00,4,Cliente 25496,No-Show,Web
RES-25497,2025-09-28,21:00,2,Cliente 25497,Show,Web
RES-25498,2025-09-28,14:00,2,Cliente 25498,Show,WhatsApp
RES-25499,2025-09-28,21:00,2,Cliente 25499,Show,Web
RES-25500,2025-09-28,13:00,2,Cliente 25500,Show,Web
RES-25501,2025-09-28,20:00,6,Cliente 25501,Show,Web
RES-25502,2025-09-28,13:00,2,Cliente 25502,Show,WhatsApp
RES-25503,2025-09-28,20:00,2,Cliente 25503,No-Show,WhatsApp
RES-25504,2025-09-28,20:00,2,Cliente 25504,Show,WhatsApp
RES-25505,2025-09-28,13:00,2,Cliente 25505,Show,WhatsApp
RES-25506,2025-09-28,19:00,2,Cliente 25506,Show,Web
RES-25507,2025-09-28,19:00,2,Cliente 25507,Show,Web
RES-25508,2025-09-28,19:00,4,Cliente 25508,Show,WhatsApp
RES-25509,2025-09-28,19:00,2,Cliente 25509,Show,Web
RES-25510,2025-09-29,20:00,6,Cliente 25510,Show,WhatsApp
RES-25511,2025-09-29,21:00,2,Cliente 25511,No-Show,Web
RES-25512,2025-09-29,19:00,2,Cliente 25512,Cancelled,WhatsApp
RES-25513,2025-09-29,20:00,2,Cliente 25513,Show,WhatsApp
RES-25514,2025-09-29,19:00,2,Cliente 25514,Show,WhatsApp
RES-25515,2025-09-29,14:00,2,Cliente 25515,Show,Web
RES-25516,2025-09-29,22:00,2,Cliente 25516,Show,WhatsApp
RES-25517,2025-09-29,22:00,2,Cliente 25517,Show,Web
RES-25518,2025-09-29,19:00,4,Cliente 25518,Show,WhatsApp
RES-25519,2025-09-29,20:00,4,Cliente 25519,Show,Web
RES-25520,2025-09-29,19:00,4,Cliente 25520,Show,Phone
RES-25521,2025-09-29,21:00,4,Cliente 25521,Show,Web
RES-25522,2025-09-29,22:00,2,Cliente 25522,Show,Web
RES-25523,2025-09-29,22:00,2,Cliente 25523,Show,Web
RES-25524,2025-09-29,21:00,2,Cliente 25524,Show,Phone
RES-25525,2025-09-29,21:00,2,Cliente 25525,Show,Web
RES-25526,2025-09-29,21:00,2,Cliente 25526,Show,Web
RES-25527,2025-10-01,21:00,2,Cliente 25527,Show,Web
RES-25528,2025-10-01,19:00,2,Cliente 25528,Show,Web
RES-25529,2025-10-01,14:00,6,Cliente 25529,Show,Phone
RES-25530,2025-10-01,21:00,2,Cliente 25530,Show,WhatsApp
RES-25531,2025-10-01,20:00,2,Cliente 25531,Show,Web
RES-25532,2025-10-01,14:00,4,Cliente 25532,Show,WhatsApp
RES-25533,2025-10-01,14:00,2,Cliente 25533,Show,WhatsApp
RES-25534,2025-10-01,21:00,2,Cliente 25534,Show,Phone
RES-25535,2025-10-01,13:00,6,Cliente 25535,Show,Web
RES-25536,2025-10-01,13:00,2,Cliente 25536,Show,WhatsApp
RES-25537,2025-10-01,19:00,2,Cliente 25537,Show,Web
RES-25538,2025-10-01,19:00,2,Cliente 25538,Show,Web
RES-25539,2025-10-01,20:00,2,Cliente 25539,Show,Web
RES-25540,2025-10-01,20:00,2,Cliente 25540,Cancelled,Phone
RES-25541,2025-10-01,22:00,2,Cliente 25541,Show,Web
RES-25542,2025-10-01,20:00,4,Cliente 25542,Show,Web
RES-25543,2025-10-01,21:00,8,Cliente 25543,Show,Web
RES-25544,2025-10-01,21:00,2,Cliente 25544,Show,WhatsApp
RES-25545,2025-10-01,14:00,2,Cliente 25545,Show,Web
RES-25546,2025-10-01,22:00,4,Cliente 25546,Show,WhatsApp
RES-25547,2025-10-01,20:00,4,Cliente 25547,Show,Web
RES-25548,2025-10-01,22:00,2,Cliente 25548,Cancelled,WhatsApp
